 Year , Month , Day ,Period,Flex Down
2025,2,14,18,76.35
2025,2,14,19,79.2
2025,2,14,20,60.996
2025,2,14,21,62.934
2025,2,14,22,65.625
2025,2,14,23,75.621
2025,2,14,24,56.688
2025,2,15,1,60.705
2025,2,15,2,55.551
2025,2,15,3,59.28
2025,2,15,4,68.988
2025,2,15,5,76.167
2025,2,15,6,65.088
2025,2,15,7,55.167
2025,2,15,8,59.751
2025,2,15,9,57.426
2025,2,15,10,64.875
2025,2,15,11,63.984
2025,2,15,12,51.501
2025,2,15,13,77.721
2025,2,15,14,63.726
2025,2,15,15,68.355
2025,2,15,16,71.913
2025,2,15,17,77.721
2025,2,15,18,76.35
2025,2,15,19,79.2
2025,2,15,20,60.996
2025,2,15,21,62.934
2025,2,15,22,65.625
2025,2,15,23,75.621
2025,2,15,24,56.688
2025,2,16,1,60.705
2025,2,16,2,55.551
2025,2,16,3,59.28
2025,2,16,4,68.988
2025,2,16,5,76.167
2025,2,16,6,65.088
2025,2,16,7,55.167
2025,2,16,8,59.751
2025,2,16,9,57.426
2025,2,16,10,64.875
2025,2,16,11,63.984
2025,2,16,12,51.501
2025,2,16,13,77.721
2025,2,16,14,63.726
2025,2,16,15,68.355
2025,2,16,16,71.913
2025,2,16,17,77.721
2025,2,16,18,76.35
2025,2,16,19,79.2
2025,2,16,20,60.996
2025,2,16,21,62.934
2025,2,16,22,65.625
2025,2,16,23,75.621
2025,2,16,24,56.688
2025,2,17,1,60.705
2025,2,17,2,55.551
2025,2,17,3,59.28
2025,2,17,4,68.988
2025,2,17,5,76.167
2025,2,17,6,65.088
2025,2,17,7,55.167
2025,2,17,8,59.751
2025,2,17,9,57.426
2025,2,17,10,64.875
2025,2,17,11,63.984
2025,2,17,12,51.501
2025,2,17,13,77.721
2025,2,17,14,63.726
2025,2,17,15,68.355
2025,2,17,16,71.913
2025,2,17,17,77.721
2025,2,17,18,76.35
2025,2,17,19,79.2
2025,2,17,20,60.996
2025,2,17,21,62.934
2025,2,17,22,65.625
2025,2,17,23,75.621
2025,2,17,24,56.688
2025,2,18,1,60.705
2025,2,18,2,55.551
2025,2,18,3,59.28
2025,2,18,4,68.988
2025,2,18,5,76.167
2025,2,18,6,65.088
2025,2,18,7,55.167
2025,2,18,8,59.751
2025,2,18,9,57.426
2025,2,18,10,64.875
2025,2,18,11,63.984
2025,2,18,12,51.501
2025,2,18,13,77.721
2025,2,18,14,63.726
2025,2,18,15,68.355
2025,2,18,16,71.913
2025,2,18,17,77.721
2025,2,18,18,76.35
2025,2,18,19,79.2
2025,2,18,20,60.996
2025,2,18,21,62.934
2025,2,18,22,65.625
2025,2,18,23,75.621
2025,2,18,24,56.688
2025,2,19,1,60.705
2025,2,19,2,55.551
2025,2,19,3,59.28
2025,2,19,4,68.988
2025,2,19,5,76.167
2025,2,19,6,65.088
2025,2,19,7,55.167
2025,2,19,8,59.751
2025,2,19,9,57.426
2025,2,19,10,64.875
2025,2,19,11,63.984
2025,2,19,12,51.501
2025,2,19,13,77.721
2025,2,19,14,63.726
2025,2,19,15,68.355
2025,2,19,16,71.913
2025,2,19,17,77.721
2025,2,19,18,76.35
2025,2,19,19,79.2
2025,2,19,20,60.996
2025,2,19,21,62.934
2025,2,19,22,65.625
2025,2,19,23,75.621
2025,2,19,24,56.688
2025,2,20,1,60.705
2025,2,20,2,55.551
2025,2,20,3,59.28
2025,2,20,4,68.988
2025,2,20,5,76.167
2025,2,20,6,65.088
2025,2,20,7,55.167
2025,2,20,8,59.751
2025,2,20,9,57.426
2025,2,20,10,64.875
2025,2,20,11,63.984
2025,2,20,12,51.501
2025,2,20,13,77.721
2025,2,20,14,63.726
2025,2,20,15,68.355
2025,2,20,16,71.913
2025,2,20,17,77.721
2025,2,20,18,76.35
2025,2,20,19,79.2
2025,2,20,20,60.996
2025,2,20,21,62.934
2025,2,20,22,65.625
2025,2,20,23,75.621
2025,2,20,24,56.688
2025,2,21,1,60.705
2025,2,21,2,55.551
2025,2,21,3,59.28
2025,2,21,4,68.988
2025,2,21,5,76.167
2025,2,21,6,65.088
2025,2,21,7,55.167
2025,2,21,8,59.751
2025,2,21,9,57.426
2025,2,21,10,64.875
2025,2,21,11,63.984
2025,2,21,12,51.501
2025,2,21,13,77.721
2025,2,21,14,63.726
2025,2,21,15,68.355
2025,2,21,16,71.913
2025,2,21,17,77.721
2025,2,21,18,76.35
2025,2,21,19,79.2
2025,2,21,20,60.996
2025,2,21,21,62.934
2025,2,21,22,65.625
2025,2,21,23,75.621
2025,2,21,24,56.688
2025,2,22,1,60.705
2025,2,22,2,55.551
2025,2,22,3,59.28
2025,2,22,4,68.988
2025,2,22,5,76.167
2025,2,22,6,65.088
2025,2,22,7,55.167
2025,2,22,8,59.751
2025,2,22,9,57.426
2025,2,22,10,64.875
2025,2,22,11,63.984
2025,2,22,12,51.501
2025,2,22,13,77.721
2025,2,22,14,63.726
2025,2,22,15,68.355
2025,2,22,16,71.913
2025,2,22,17,77.721
2025,2,22,18,76.35
2025,2,22,19,79.2
2025,2,22,20,60.996
2025,2,22,21,62.934
2025,2,22,22,65.625
2025,2,22,23,75.621
2025,2,22,24,56.688
2025,2,23,1,60.705
2025,2,23,2,55.551
2025,2,23,3,59.28
2025,2,23,4,68.988
2025,2,23,5,76.167
2025,2,23,6,65.088
2025,2,23,7,55.167
2025,2,23,8,59.751
2025,2,23,9,57.426
2025,2,23,10,64.875
2025,2,23,11,63.984
2025,2,23,12,51.501
2025,2,23,13,77.721
2025,2,23,14,63.726
2025,2,23,15,68.355
2025,2,23,16,71.913
2025,2,23,17,77.721
2025,2,23,18,76.35
2025,2,23,19,79.2
2025,2,23,20,60.996
2025,2,23,21,62.934
2025,2,23,22,65.625
2025,2,23,23,75.621
2025,2,23,24,56.688
2025,2,24,1,60.705
2025,2,24,2,55.551
2025,2,24,3,59.28
2025,2,24,4,68.988
2025,2,24,5,76.167
2025,2,24,6,65.088
2025,2,24,7,55.167
2025,2,24,8,59.751
2025,2,24,9,57.426
2025,2,24,10,64.875
2025,2,24,11,63.984
2025,2,24,12,51.501
2025,2,24,13,77.721
2025,2,24,14,63.726
2025,2,24,15,68.355
2025,2,24,16,71.913
2025,2,24,17,77.721
2025,2,24,18,76.35
2025,2,24,19,79.2
2025,2,24,20,60.996
2025,2,24,21,62.934
2025,2,24,22,65.625
2025,2,24,23,75.621
2025,2,24,24,56.688
2025,2,25,1,60.705
2025,2,25,2,55.551
2025,2,25,3,59.28
2025,2,25,4,68.988
2025,2,25,5,76.167
2025,2,25,6,65.088
2025,2,25,7,55.167
2025,2,25,8,59.751
2025,2,25,9,57.426
2025,2,25,10,64.875
2025,2,25,11,63.984
2025,2,25,12,51.501
2025,2,25,13,77.721
2025,2,25,14,63.726
2025,2,25,15,68.355
2025,2,25,16,71.913
2025,2,25,17,77.721
2025,2,25,18,76.35
2025,2,25,19,79.2
2025,2,25,20,60.996
2025,2,25,21,62.934
2025,2,25,22,65.625
2025,2,25,23,75.621
2025,2,25,24,56.688
2025,2,26,1,60.705
2025,2,26,2,55.551
2025,2,26,3,59.28
2025,2,26,4,68.988
2025,2,26,5,76.167
2025,2,26,6,65.088
2025,2,26,7,55.167
2025,2,26,8,59.751
2025,2,26,9,57.426
2025,2,26,10,64.875
2025,2,26,11,63.984
2025,2,26,12,51.501
2025,2,26,13,77.721
2025,2,26,14,63.726
2025,2,26,15,68.355
2025,2,26,16,71.913
2025,2,26,17,77.721
2025,2,26,18,76.35
2025,2,26,19,79.2
2025,2,26,20,60.996
2025,2,26,21,62.934
2025,2,26,22,65.625
2025,2,26,23,75.621
2025,2,26,24,56.688
2025,2,27,1,60.705
2025,2,27,2,55.551
2025,2,27,3,59.28
2025,2,27,4,68.988
2025,2,27,5,76.167
2025,2,27,6,65.088
2025,2,27,7,55.167
2025,2,27,8,59.751
2025,2,27,9,57.426
2025,2,27,10,64.875
2025,2,27,11,63.984
2025,2,27,12,51.501
2025,2,27,13,77.721
2025,2,27,14,63.726
2025,2,27,15,68.355
2025,2,27,16,71.913
2025,2,27,17,77.721
2025,2,27,18,76.35
2025,2,27,19,79.2
2025,2,27,20,60.996
2025,2,27,21,62.934
2025,2,27,22,65.625
2025,2,27,23,75.621
2025,2,27,24,56.688
2025,2,28,1,60.705
2025,2,28,2,55.551
2025,2,28,3,59.28
2025,2,28,4,68.988
2025,2,28,5,76.167
2025,2,28,6,65.088
2025,2,28,7,55.167
2025,2,28,8,59.751
2025,2,28,9,57.426
2025,2,28,10,64.875
2025,2,28,11,63.984
2025,2,28,12,51.501
2025,2,28,13,77.721
2025,2,28,14,63.726
2025,2,28,15,68.355
2025,2,28,16,71.913
2025,2,28,17,77.721
2025,2,28,18,76.35
2025,2,28,19,79.2
2025,2,28,20,60.996
2025,2,28,21,62.934
2025,2,28,22,65.625
2025,2,28,23,75.621
2025,2,28,24,56.688
2025,3,1,1,56.856
2025,3,1,2,63.183
2025,3,1,3,68.223
2025,3,1,4,73.953
2025,3,1,5,72.576
2025,3,1,6,65.577
2025,3,1,7,74.973
2025,3,1,8,83.724
2025,3,1,9,81.159
2025,3,1,10,82.908
2025,3,1,11,63.459
2025,3,1,12,74.901
2025,3,1,13,81.36
2025,3,1,14,84.819
2025,3,1,15,86.25
2025,3,1,16,88.032
2025,3,1,17,82.998
2025,3,1,18,84.219
2025,3,1,19,72.453
2025,3,1,20,63.996
2025,3,1,21,66.651
2025,3,1,22,75.048
2025,3,1,23,69.468
2025,3,1,24,59.505
2025,3,2,1,56.856
2025,3,2,2,63.183
2025,3,2,3,68.223
2025,3,2,4,73.953
2025,3,2,5,72.576
2025,3,2,6,65.577
2025,3,2,7,74.973
2025,3,2,8,83.724
2025,3,2,9,81.159
2025,3,2,10,82.908
2025,3,2,11,63.459
2025,3,2,12,74.901
2025,3,2,13,81.36
2025,3,2,14,84.819
2025,3,2,15,86.25
2025,3,2,16,88.032
2025,3,2,17,82.998
2025,3,2,18,84.219
2025,3,2,19,72.453
2025,3,2,20,63.996
2025,3,2,21,66.651
2025,3,2,22,75.048
2025,3,2,23,69.468
2025,3,2,24,59.505
2025,3,3,1,56.856
2025,3,3,2,63.183
2025,3,3,3,68.223
2025,3,3,4,73.953
2025,3,3,5,72.576
2025,3,3,6,65.577
2025,3,3,7,74.973
2025,3,3,8,83.724
2025,3,3,9,81.159
2025,3,3,10,82.908
2025,3,3,11,63.459
2025,3,3,12,74.901
2025,3,3,13,81.36
2025,3,3,14,84.819
2025,3,3,15,86.25
2025,3,3,16,88.032
2025,3,3,17,82.998
2025,3,3,18,84.219
2025,3,3,19,72.453
2025,3,3,20,63.996
2025,3,3,21,66.651
2025,3,3,22,75.048
2025,3,3,23,69.468
2025,3,3,24,59.505
2025,3,4,1,56.856
2025,3,4,2,63.183
2025,3,4,3,68.223
2025,3,4,4,73.953
2025,3,4,5,72.576
2025,3,4,6,65.577
2025,3,4,7,74.973
2025,3,4,8,83.724
2025,3,4,9,81.159
2025,3,4,10,82.908
2025,3,4,11,63.459
2025,3,4,12,74.901
2025,3,4,13,81.36
2025,3,4,14,84.819
2025,3,4,15,86.25
2025,3,4,16,88.032
2025,3,4,17,82.998
2025,3,4,18,84.219
2025,3,4,19,72.453
2025,3,4,20,63.996
2025,3,4,21,66.651
2025,3,4,22,75.048
2025,3,4,23,69.468
2025,3,4,24,59.505
2025,3,5,1,56.856
2025,3,5,2,63.183
2025,3,5,3,68.223
2025,3,5,4,73.953
2025,3,5,5,72.576
2025,3,5,6,65.577
2025,3,5,7,74.973
2025,3,5,8,83.724
2025,3,5,9,81.159
2025,3,5,10,82.908
2025,3,5,11,63.459
2025,3,5,12,74.901
2025,3,5,13,81.36
2025,3,5,14,84.819
2025,3,5,15,86.25
2025,3,5,16,88.032
2025,3,5,17,82.998
2025,3,5,18,84.219
2025,3,5,19,72.453
2025,3,5,20,63.996
2025,3,5,21,66.651
2025,3,5,22,75.048
2025,3,5,23,69.468
2025,3,5,24,59.505
2025,3,6,1,56.856
2025,3,6,2,63.183
2025,3,6,3,68.223
2025,3,6,4,73.953
2025,3,6,5,72.576
2025,3,6,6,65.577
2025,3,6,7,74.973
2025,3,6,8,83.724
2025,3,6,9,81.159
2025,3,6,10,82.908
2025,3,6,11,63.459
2025,3,6,12,74.901
2025,3,6,13,81.36
2025,3,6,14,84.819
2025,3,6,15,86.25
2025,3,6,16,88.032
2025,3,6,17,82.998
2025,3,6,18,84.219
2025,3,6,19,72.453
2025,3,6,20,63.996
2025,3,6,21,66.651
2025,3,6,22,75.048
2025,3,6,23,69.468
2025,3,6,24,59.505
2025,3,7,1,56.856
2025,3,7,2,63.183
2025,3,7,3,68.223
2025,3,7,4,73.953
2025,3,7,5,72.576
2025,3,7,6,65.577
2025,3,7,7,74.973
2025,3,7,8,83.724
2025,3,7,9,81.159
2025,3,7,10,82.908
2025,3,7,11,63.459
2025,3,7,12,74.901
2025,3,7,13,81.36
2025,3,7,14,84.819
2025,3,7,15,86.25
2025,3,7,16,88.032
2025,3,7,17,82.998
2025,3,7,18,84.219
2025,3,7,19,72.453
2025,3,7,20,63.996
2025,3,7,21,66.651
2025,3,7,22,75.048
2025,3,7,23,69.468
2025,3,7,24,59.505
2025,3,8,1,56.856
2025,3,8,2,63.183
2025,3,8,3,68.223
2025,3,8,4,73.953
2025,3,8,5,72.576
2025,3,8,6,65.577
2025,3,8,7,74.973
2025,3,8,8,83.724
2025,3,8,9,81.159
2025,3,8,10,82.908
2025,3,8,11,63.459
2025,3,8,12,74.901
2025,3,8,13,81.36
2025,3,8,14,84.819
2025,3,8,15,86.25
2025,3,8,16,88.032
2025,3,8,17,82.998
2025,3,8,18,84.219
2025,3,8,19,72.453
2025,3,8,20,63.996
2025,3,8,21,66.651
2025,3,8,22,75.048
2025,3,8,23,69.468
2025,3,8,24,59.505
2025,3,9,1,56.856
2025,3,9,2,63.183
2025,3,9,3,68.223
2025,3,9,4,73.953
2025,3,9,5,72.576
2025,3,9,6,65.577
2025,3,9,7,74.973
2025,3,9,8,83.724
2025,3,9,9,81.159
2025,3,9,10,82.908
2025,3,9,11,63.459
2025,3,9,12,74.901
2025,3,9,13,81.36
2025,3,9,14,84.819
2025,3,9,15,86.25
2025,3,9,16,88.032
2025,3,9,17,82.998
2025,3,9,18,84.219
2025,3,9,19,72.453
2025,3,9,20,63.996
2025,3,9,21,66.651
2025,3,9,22,75.048
2025,3,9,23,69.468
2025,3,9,24,59.505
2025,3,10,1,56.856
2025,3,10,2,63.183
2025,3,10,3,68.223
2025,3,10,4,73.953
2025,3,10,5,72.576
2025,3,10,6,65.577
2025,3,10,7,74.973
2025,3,10,8,83.724
2025,3,10,9,81.159
2025,3,10,10,82.908
2025,3,10,11,63.459
2025,3,10,12,74.901
2025,3,10,13,81.36
2025,3,10,14,84.819
2025,3,10,15,86.25
2025,3,10,16,88.032
2025,3,10,17,82.998
2025,3,10,18,84.219
2025,3,10,19,72.453
2025,3,10,20,63.996
2025,3,10,21,66.651
2025,3,10,22,75.048
2025,3,10,23,69.468
2025,3,10,24,59.505
2025,3,11,1,56.856
2025,3,11,2,63.183
2025,3,11,3,68.223
2025,3,11,4,73.953
2025,3,11,5,72.576
2025,3,11,6,65.577
2025,3,11,7,74.973
2025,3,11,8,83.724
2025,3,11,9,81.159
2025,3,11,10,82.908
2025,3,11,11,63.459
2025,3,11,12,74.901
2025,3,11,13,81.36
2025,3,11,14,84.819
2025,3,11,15,86.25
2025,3,11,16,88.032
2025,3,11,17,82.998
2025,3,11,18,84.219
2025,3,11,19,72.453
2025,3,11,20,63.996
2025,3,11,21,66.651
2025,3,11,22,75.048
2025,3,11,23,69.468
2025,3,11,24,59.505
2025,3,12,1,56.856
2025,3,12,2,63.183
2025,3,12,3,68.223
2025,3,12,4,73.953
2025,3,12,5,72.576
2025,3,12,6,65.577
2025,3,12,7,74.973
2025,3,12,8,83.724
2025,3,12,9,81.159
2025,3,12,10,82.908
2025,3,12,11,63.459
2025,3,12,12,74.901
2025,3,12,13,81.36
2025,3,12,14,84.819
2025,3,12,15,86.25
2025,3,12,16,88.032
2025,3,12,17,82.998
2025,3,12,18,84.219
2025,3,12,19,72.453
2025,3,12,20,63.996
2025,3,12,21,66.651
2025,3,12,22,75.048
2025,3,12,23,69.468
2025,3,12,24,59.505
2025,3,13,1,56.856
2025,3,13,2,63.183
2025,3,13,3,68.223
2025,3,13,4,73.953
2025,3,13,5,72.576
2025,3,13,6,65.577
2025,3,13,7,74.973
2025,3,13,8,83.724
2025,3,13,9,81.159
2025,3,13,10,82.908
2025,3,13,11,63.459
2025,3,13,12,74.901
2025,3,13,13,81.36
2025,3,13,14,84.819
2025,3,13,15,86.25
2025,3,13,16,88.032
2025,3,13,17,82.998
2025,3,13,18,84.219
2025,3,13,19,72.453
2025,3,13,20,63.996
2025,3,13,21,66.651
2025,3,13,22,75.048
2025,3,13,23,69.468
2025,3,13,24,59.505
2025,3,14,1,56.856
2025,3,14,2,63.183
2025,3,14,3,68.223
2025,3,14,4,73.953
2025,3,14,5,72.576
2025,3,14,6,65.577
2025,3,14,7,74.973
2025,3,14,8,83.724
2025,3,14,9,81.159
2025,3,14,10,82.908
2025,3,14,11,63.459
2025,3,14,12,74.901
2025,3,14,13,81.36
2025,3,14,14,84.819
2025,3,14,15,86.25
2025,3,14,16,88.032
2025,3,14,17,82.998
2025,3,14,18,84.219
2025,3,14,19,72.453
2025,3,14,20,63.996
2025,3,14,21,66.651
2025,3,14,22,75.048
2025,3,14,23,69.468
2025,3,14,24,59.505
2025,3,15,1,56.856
2025,3,15,2,63.183
2025,3,15,3,68.223
2025,3,15,4,73.953
2025,3,15,5,72.576
2025,3,15,6,65.577
2025,3,15,7,74.973
2025,3,15,8,83.724
2025,3,15,9,81.159
2025,3,15,10,82.908
2025,3,15,11,63.459
2025,3,15,12,74.901
2025,3,15,13,81.36
2025,3,15,14,84.819
2025,3,15,15,86.25
2025,3,15,16,88.032
2025,3,15,17,82.998
2025,3,15,18,84.219
2025,3,15,19,72.453
2025,3,15,20,63.996
2025,3,15,21,66.651
2025,3,15,22,75.048
2025,3,15,23,69.468
2025,3,15,24,59.505
2025,3,16,1,56.856
2025,3,16,2,63.183
2025,3,16,3,68.223
2025,3,16,4,73.953
2025,3,16,5,72.576
2025,3,16,6,65.577
2025,3,16,7,74.973
2025,3,16,8,83.724
2025,3,16,9,81.159
2025,3,16,10,82.908
2025,3,16,11,63.459
2025,3,16,12,74.901
2025,3,16,13,81.36
2025,3,16,14,84.819
2025,3,16,15,86.25
2025,3,16,16,88.032
2025,3,16,17,82.998
2025,3,16,18,84.219
2025,3,16,19,72.453
2025,3,16,20,63.996
2025,3,16,21,66.651
2025,3,16,22,75.048
2025,3,16,23,69.468
2025,3,16,24,59.505
2025,3,17,1,56.856
2025,3,17,2,63.183
2025,3,17,3,68.223
2025,3,17,4,73.953
2025,3,17,5,72.576
2025,3,17,6,65.577
2025,3,17,7,74.973
2025,3,17,8,83.724
2025,3,17,9,81.159
2025,3,17,10,82.908
2025,3,17,11,63.459
2025,3,17,12,74.901
2025,3,17,13,81.36
2025,3,17,14,84.819
2025,3,17,15,86.25
2025,3,17,16,88.032
2025,3,17,17,82.998
2025,3,17,18,84.219
2025,3,17,19,72.453
2025,3,17,20,63.996
2025,3,17,21,66.651
2025,3,17,22,75.048
2025,3,17,23,69.468
2025,3,17,24,59.505
2025,3,18,1,56.856
2025,3,18,2,63.183
2025,3,18,3,68.223
2025,3,18,4,73.953
2025,3,18,5,72.576
2025,3,18,6,65.577
2025,3,18,7,74.973
2025,3,18,8,83.724
2025,3,18,9,81.159
2025,3,18,10,82.908
2025,3,18,11,63.459
2025,3,18,12,74.901
2025,3,18,13,81.36
2025,3,18,14,84.819
2025,3,18,15,86.25
2025,3,18,16,88.032
2025,3,18,17,82.998
2025,3,18,18,84.219
2025,3,18,19,72.453
2025,3,18,20,63.996
2025,3,18,21,66.651
2025,3,18,22,75.048
2025,3,18,23,69.468
2025,3,18,24,59.505
2025,3,19,1,56.856
2025,3,19,2,63.183
2025,3,19,3,68.223
2025,3,19,4,73.953
2025,3,19,5,72.576
2025,3,19,6,65.577
2025,3,19,7,74.973
2025,3,19,8,83.724
2025,3,19,9,81.159
2025,3,19,10,82.908
2025,3,19,11,63.459
2025,3,19,12,74.901
2025,3,19,13,81.36
2025,3,19,14,84.819
2025,3,19,15,86.25
2025,3,19,16,88.032
2025,3,19,17,82.998
2025,3,19,18,84.219
2025,3,19,19,72.453
2025,3,19,20,63.996
2025,3,19,21,66.651
2025,3,19,22,75.048
2025,3,19,23,69.468
2025,3,19,24,59.505
2025,3,20,1,56.856
2025,3,20,2,63.183
2025,3,20,3,68.223
2025,3,20,4,73.953
2025,3,20,5,72.576
2025,3,20,6,65.577
2025,3,20,7,74.973
2025,3,20,8,83.724
2025,3,20,9,81.159
2025,3,20,10,82.908
2025,3,20,11,63.459
2025,3,20,12,74.901
2025,3,20,13,81.36
2025,3,20,14,84.819
2025,3,20,15,86.25
2025,3,20,16,88.032
2025,3,20,17,82.998
2025,3,20,18,84.219
2025,3,20,19,72.453
2025,3,20,20,63.996
2025,3,20,21,66.651
2025,3,20,22,75.048
2025,3,20,23,69.468
2025,3,20,24,59.505
2025,3,21,1,56.856
2025,3,21,2,63.183
2025,3,21,3,68.223
2025,3,21,4,73.953
2025,3,21,5,72.576
2025,3,21,6,65.577
2025,3,21,7,74.973
2025,3,21,8,83.724
2025,3,21,9,81.159
2025,3,21,10,82.908
2025,3,21,11,63.459
2025,3,21,12,74.901
2025,3,21,13,81.36
2025,3,21,14,84.819
2025,3,21,15,86.25
2025,3,21,16,88.032
2025,3,21,17,82.998
2025,3,21,18,84.219
2025,3,21,19,72.453
2025,3,21,20,63.996
2025,3,21,21,66.651
2025,3,21,22,75.048
2025,3,21,23,69.468
2025,3,21,24,59.505
2025,3,22,1,56.856
2025,3,22,2,63.183
2025,3,22,3,68.223
2025,3,22,4,73.953
2025,3,22,5,72.576
2025,3,22,6,65.577
2025,3,22,7,74.973
2025,3,22,8,83.724
2025,3,22,9,81.159
2025,3,22,10,82.908
2025,3,22,11,63.459
2025,3,22,12,74.901
2025,3,22,13,81.36
2025,3,22,14,84.819
2025,3,22,15,86.25
2025,3,22,16,88.032
2025,3,22,17,82.998
2025,3,22,18,84.219
2025,3,22,19,72.453
2025,3,22,20,63.996
2025,3,22,21,66.651
2025,3,22,22,75.048
2025,3,22,23,69.468
2025,3,22,24,59.505
2025,3,23,1,56.856
2025,3,23,2,63.183
2025,3,23,3,68.223
2025,3,23,4,73.953
2025,3,23,5,72.576
2025,3,23,6,65.577
2025,3,23,7,74.973
2025,3,23,8,83.724
2025,3,23,9,81.159
2025,3,23,10,82.908
2025,3,23,11,63.459
2025,3,23,12,74.901
2025,3,23,13,81.36
2025,3,23,14,84.819
2025,3,23,15,86.25
2025,3,23,16,88.032
2025,3,23,17,82.998
2025,3,23,18,84.219
2025,3,23,19,72.453
2025,3,23,20,63.996
2025,3,23,21,66.651
2025,3,23,22,75.048
2025,3,23,23,69.468
2025,3,23,24,59.505
2025,3,24,1,56.856
2025,3,24,2,63.183
2025,3,24,3,68.223
2025,3,24,4,73.953
2025,3,24,5,72.576
2025,3,24,6,65.577
2025,3,24,7,74.973
2025,3,24,8,83.724
2025,3,24,9,81.159
2025,3,24,10,82.908
2025,3,24,11,63.459
2025,3,24,12,74.901
2025,3,24,13,81.36
2025,3,24,14,84.819
2025,3,24,15,86.25
2025,3,24,16,88.032
2025,3,24,17,82.998
2025,3,24,18,84.219
2025,3,24,19,72.453
2025,3,24,20,63.996
2025,3,24,21,66.651
2025,3,24,22,75.048
2025,3,24,23,69.468
2025,3,24,24,59.505
2025,3,25,1,56.856
2025,3,25,2,63.183
2025,3,25,3,68.223
2025,3,25,4,73.953
2025,3,25,5,72.576
2025,3,25,6,65.577
2025,3,25,7,74.973
2025,3,25,8,83.724
2025,3,25,9,81.159
2025,3,25,10,82.908
2025,3,25,11,63.459
2025,3,25,12,74.901
2025,3,25,13,81.36
2025,3,25,14,84.819
2025,3,25,15,86.25
2025,3,25,16,88.032
2025,3,25,17,82.998
2025,3,25,18,84.219
2025,3,25,19,72.453
2025,3,25,20,63.996
2025,3,25,21,66.651
2025,3,25,22,75.048
2025,3,25,23,69.468
2025,3,25,24,59.505
2025,3,26,1,56.856
2025,3,26,2,63.183
2025,3,26,3,68.223
2025,3,26,4,73.953
2025,3,26,5,72.576
2025,3,26,6,65.577
2025,3,26,7,74.973
2025,3,26,8,83.724
2025,3,26,9,81.159
2025,3,26,10,82.908
2025,3,26,11,63.459
2025,3,26,12,74.901
2025,3,26,13,81.36
2025,3,26,14,84.819
2025,3,26,15,86.25
2025,3,26,16,88.032
2025,3,26,17,82.998
2025,3,26,18,84.219
2025,3,26,19,72.453
2025,3,26,20,63.996
2025,3,26,21,66.651
2025,3,26,22,75.048
2025,3,26,23,69.468
2025,3,26,24,59.505
2025,3,27,1,56.856
2025,3,27,2,63.183
2025,3,27,3,68.223
2025,3,27,4,73.953
2025,3,27,5,72.576
2025,3,27,6,65.577
2025,3,27,7,74.973
2025,3,27,8,83.724
2025,3,27,9,81.159
2025,3,27,10,82.908
2025,3,27,11,63.459
2025,3,27,12,74.901
2025,3,27,13,81.36
2025,3,27,14,84.819
2025,3,27,15,86.25
2025,3,27,16,88.032
2025,3,27,17,82.998
2025,3,27,18,84.219
2025,3,27,19,72.453
2025,3,27,20,63.996
2025,3,27,21,66.651
2025,3,27,22,75.048
2025,3,27,23,69.468
2025,3,27,24,59.505
2025,3,28,1,56.856
2025,3,28,2,63.183
2025,3,28,3,68.223
2025,3,28,4,73.953
2025,3,28,5,72.576
2025,3,28,6,65.577
2025,3,28,7,74.973
2025,3,28,8,83.724
2025,3,28,9,81.159
2025,3,28,10,82.908
2025,3,28,11,63.459
2025,3,28,12,74.901
2025,3,28,13,81.36
2025,3,28,14,84.819
2025,3,28,15,86.25
2025,3,28,16,88.032
2025,3,28,17,82.998
2025,3,28,18,84.219
2025,3,28,19,72.453
2025,3,28,20,63.996
2025,3,28,21,66.651
2025,3,28,22,75.048
2025,3,28,23,69.468
2025,3,28,24,59.505
2025,3,29,1,56.856
2025,3,29,2,63.183
2025,3,29,3,68.223
2025,3,29,4,73.953
2025,3,29,5,72.576
2025,3,29,6,65.577
2025,3,29,7,74.973
2025,3,29,8,83.724
2025,3,29,9,81.159
2025,3,29,10,82.908
2025,3,29,11,63.459
2025,3,29,12,74.901
2025,3,29,13,81.36
2025,3,29,14,84.819
2025,3,29,15,86.25
2025,3,29,16,88.032
2025,3,29,17,82.998
2025,3,29,18,84.219
2025,3,29,19,72.453
2025,3,29,20,63.996
2025,3,29,21,66.651
2025,3,29,22,75.048
2025,3,29,23,69.468
2025,3,29,24,59.505
2025,3,30,1,56.856
2025,3,30,2,63.183
2025,3,30,3,68.223
2025,3,30,4,73.953
2025,3,30,5,72.576
2025,3,30,6,65.577
2025,3,30,7,74.973
2025,3,30,8,83.724
2025,3,30,9,81.159
2025,3,30,10,82.908
2025,3,30,11,63.459
2025,3,30,12,74.901
2025,3,30,13,81.36
2025,3,30,14,84.819
2025,3,30,15,86.25
2025,3,30,16,88.032
2025,3,30,17,82.998
2025,3,30,18,84.219
2025,3,30,19,72.453
2025,3,30,20,63.996
2025,3,30,21,66.651
2025,3,30,22,75.048
2025,3,30,23,69.468
2025,3,30,24,59.505
2025,3,31,1,56.856
2025,3,31,2,63.183
2025,3,31,3,68.223
2025,3,31,4,73.953
2025,3,31,5,72.576
2025,3,31,6,65.577
2025,3,31,7,74.973
2025,3,31,8,83.724
2025,3,31,9,81.159
2025,3,31,10,82.908
2025,3,31,11,63.459
2025,3,31,12,74.901
