 Year , Month , Day ,Period,Flex Down
2025,2,14,21,209.78
2025,2,14,22,218.75
2025,2,14,23,252.07
2025,2,14,24,188.96
2025,2,15,1,202.35
2025,2,15,2,185.17
2025,2,15,3,197.6
2025,2,15,4,229.96
2025,2,15,5,253.89
2025,2,15,6,216.96
2025,2,15,7,183.89
2025,2,15,8,199.17
2025,2,15,9,191.42
2025,2,15,10,216.25
2025,2,15,11,213.28
2025,2,15,12,171.67
2025,2,15,13,259.07
2025,2,15,14,212.42
2025,2,15,15,227.85
2025,2,15,16,239.71
2025,2,15,17,259.07
2025,2,15,18,254.5
2025,2,15,19,264
2025,2,15,20,203.32
2025,2,15,21,209.78
2025,2,15,22,218.75
2025,2,15,23,252.07
2025,2,15,24,188.96
2025,2,16,1,202.35
2025,2,16,2,185.17
2025,2,16,3,197.6
2025,2,16,4,229.96
2025,2,16,5,253.89
2025,2,16,6,216.96
2025,2,16,7,183.89
2025,2,16,8,199.17
2025,2,16,9,191.42
2025,2,16,10,216.25
2025,2,16,11,213.28
2025,2,16,12,171.67
2025,2,16,13,259.07
2025,2,16,14,212.42
2025,2,16,15,227.85
2025,2,16,16,239.71
2025,2,16,17,259.07
2025,2,16,18,254.5
2025,2,16,19,264
2025,2,16,20,203.32
2025,2,16,21,209.78
2025,2,16,22,218.75
2025,2,16,23,252.07
2025,2,16,24,188.96
2025,2,17,1,202.35
2025,2,17,2,185.17
2025,2,17,3,197.6
2025,2,17,4,229.96
2025,2,17,5,253.89
2025,2,17,6,216.96
2025,2,17,7,183.89
2025,2,17,8,199.17
2025,2,17,9,191.42
2025,2,17,10,216.25
2025,2,17,11,213.28
2025,2,17,12,171.67
2025,2,17,13,259.07
2025,2,17,14,212.42
2025,2,17,15,227.85
2025,2,17,16,239.71
2025,2,17,17,259.07
2025,2,17,18,254.5
2025,2,17,19,264
2025,2,17,20,203.32
2025,2,17,21,209.78
2025,2,17,22,218.75
2025,2,17,23,252.07
2025,2,17,24,188.96
2025,2,18,1,202.35
2025,2,18,2,185.17
2025,2,18,3,197.6
2025,2,18,4,229.96
2025,2,18,5,253.89
2025,2,18,6,216.96
2025,2,18,7,183.89
2025,2,18,8,199.17
2025,2,18,9,191.42
2025,2,18,10,216.25
2025,2,18,11,213.28
2025,2,18,12,171.67
2025,2,18,13,259.07
2025,2,18,14,212.42
2025,2,18,15,227.85
2025,2,18,16,239.71
2025,2,18,17,259.07
2025,2,18,18,254.5
2025,2,18,19,264
2025,2,18,20,203.32
2025,2,18,21,209.78
2025,2,18,22,218.75
2025,2,18,23,252.07
2025,2,18,24,188.96
2025,2,19,1,202.35
2025,2,19,2,185.17
2025,2,19,3,197.6
2025,2,19,4,229.96
2025,2,19,5,253.89
2025,2,19,6,216.96
2025,2,19,7,183.89
2025,2,19,8,199.17
2025,2,19,9,191.42
2025,2,19,10,216.25
2025,2,19,11,213.28
2025,2,19,12,171.67
2025,2,19,13,259.07
2025,2,19,14,212.42
2025,2,19,15,227.85
2025,2,19,16,239.71
2025,2,19,17,259.07
2025,2,19,18,254.5
2025,2,19,19,264
2025,2,19,20,203.32
2025,2,19,21,209.78
2025,2,19,22,218.75
2025,2,19,23,252.07
2025,2,19,24,188.96
2025,2,20,1,202.35
2025,2,20,2,185.17
2025,2,20,3,197.6
2025,2,20,4,229.96
2025,2,20,5,253.89
2025,2,20,6,216.96
2025,2,20,7,183.89
2025,2,20,8,199.17
2025,2,20,9,191.42
2025,2,20,10,216.25
2025,2,20,11,213.28
2025,2,20,12,171.67
2025,2,20,13,259.07
2025,2,20,14,212.42
2025,2,20,15,227.85
2025,2,20,16,239.71
2025,2,20,17,259.07
2025,2,20,18,254.5
2025,2,20,19,264
2025,2,20,20,203.32
2025,2,20,21,209.78
2025,2,20,22,218.75
2025,2,20,23,252.07
2025,2,20,24,188.96
2025,2,21,1,202.35
2025,2,21,2,185.17
2025,2,21,3,197.6
2025,2,21,4,229.96
2025,2,21,5,253.89
2025,2,21,6,216.96
2025,2,21,7,183.89
2025,2,21,8,199.17
2025,2,21,9,191.42
2025,2,21,10,216.25
2025,2,21,11,213.28
2025,2,21,12,171.67
2025,2,21,13,259.07
2025,2,21,14,212.42
2025,2,21,15,227.85
2025,2,21,16,239.71
2025,2,21,17,259.07
2025,2,21,18,254.5
2025,2,21,19,264
2025,2,21,20,203.32
2025,2,21,21,209.78
2025,2,21,22,218.75
2025,2,21,23,252.07
2025,2,21,24,188.96
2025,2,22,1,202.35
2025,2,22,2,185.17
2025,2,22,3,197.6
2025,2,22,4,229.96
2025,2,22,5,253.89
2025,2,22,6,216.96
2025,2,22,7,183.89
2025,2,22,8,199.17
2025,2,22,9,191.42
2025,2,22,10,216.25
2025,2,22,11,213.28
2025,2,22,12,171.67
2025,2,22,13,259.07
2025,2,22,14,212.42
2025,2,22,15,227.85
2025,2,22,16,239.71
2025,2,22,17,259.07
2025,2,22,18,254.5
2025,2,22,19,264
2025,2,22,20,203.32
2025,2,22,21,209.78
2025,2,22,22,218.75
2025,2,22,23,252.07
2025,2,22,24,188.96
2025,2,23,1,202.35
2025,2,23,2,185.17
2025,2,23,3,197.6
2025,2,23,4,229.96
2025,2,23,5,253.89
2025,2,23,6,216.96
2025,2,23,7,183.89
2025,2,23,8,199.17
2025,2,23,9,191.42
2025,2,23,10,216.25
2025,2,23,11,213.28
2025,2,23,12,171.67
2025,2,23,13,259.07
2025,2,23,14,212.42
2025,2,23,15,227.85
2025,2,23,16,239.71
2025,2,23,17,259.07
2025,2,23,18,254.5
2025,2,23,19,264
2025,2,23,20,203.32
2025,2,23,21,209.78
2025,2,23,22,218.75
2025,2,23,23,252.07
2025,2,23,24,188.96
2025,2,24,1,202.35
2025,2,24,2,185.17
2025,2,24,3,197.6
2025,2,24,4,229.96
2025,2,24,5,253.89
2025,2,24,6,216.96
2025,2,24,7,183.89
2025,2,24,8,199.17
2025,2,24,9,191.42
2025,2,24,10,216.25
2025,2,24,11,213.28
2025,2,24,12,171.67
2025,2,24,13,259.07
2025,2,24,14,212.42
2025,2,24,15,227.85
2025,2,24,16,239.71
2025,2,24,17,259.07
2025,2,24,18,254.5
2025,2,24,19,264
2025,2,24,20,203.32
2025,2,24,21,209.78
2025,2,24,22,218.75
2025,2,24,23,252.07
2025,2,24,24,188.96
2025,2,25,1,202.35
2025,2,25,2,185.17
2025,2,25,3,197.6
2025,2,25,4,229.96
2025,2,25,5,253.89
2025,2,25,6,216.96
2025,2,25,7,183.89
2025,2,25,8,199.17
2025,2,25,9,191.42
2025,2,25,10,216.25
2025,2,25,11,213.28
2025,2,25,12,171.67
2025,2,25,13,259.07
2025,2,25,14,212.42
2025,2,25,15,227.85
2025,2,25,16,239.71
2025,2,25,17,259.07
2025,2,25,18,254.5
2025,2,25,19,264
2025,2,25,20,203.32
2025,2,25,21,209.78
2025,2,25,22,218.75
2025,2,25,23,252.07
2025,2,25,24,188.96
2025,2,26,1,202.35
2025,2,26,2,185.17
2025,2,26,3,197.6
2025,2,26,4,229.96
2025,2,26,5,253.89
2025,2,26,6,216.96
2025,2,26,7,183.89
2025,2,26,8,199.17
2025,2,26,9,191.42
2025,2,26,10,216.25
2025,2,26,11,213.28
2025,2,26,12,171.67
2025,2,26,13,259.07
2025,2,26,14,212.42
2025,2,26,15,227.85
2025,2,26,16,239.71
2025,2,26,17,259.07
2025,2,26,18,254.5
2025,2,26,19,264
2025,2,26,20,203.32
2025,2,26,21,209.78
2025,2,26,22,218.75
2025,2,26,23,252.07
2025,2,26,24,188.96
2025,2,27,1,202.35
2025,2,27,2,185.17
2025,2,27,3,197.6
2025,2,27,4,229.96
2025,2,27,5,253.89
2025,2,27,6,216.96
2025,2,27,7,183.89
2025,2,27,8,199.17
2025,2,27,9,191.42
2025,2,27,10,216.25
2025,2,27,11,213.28
2025,2,27,12,171.67
2025,2,27,13,259.07
2025,2,27,14,212.42
2025,2,27,15,227.85
2025,2,27,16,239.71
2025,2,27,17,259.07
2025,2,27,18,254.5
2025,2,27,19,264
2025,2,27,20,203.32
2025,2,27,21,209.78
2025,2,27,22,218.75
2025,2,27,23,252.07
2025,2,27,24,188.96
2025,2,28,1,202.35
2025,2,28,2,185.17
2025,2,28,3,197.6
2025,2,28,4,229.96
2025,2,28,5,253.89
2025,2,28,6,216.96
2025,2,28,7,183.89
2025,2,28,8,199.17
2025,2,28,9,191.42
2025,2,28,10,216.25
2025,2,28,11,213.28
2025,2,28,12,171.67
2025,2,28,13,259.07
2025,2,28,14,212.42
2025,2,28,15,227.85
2025,2,28,16,239.71
2025,2,28,17,259.07
2025,2,28,18,254.5
2025,2,28,19,264
2025,2,28,20,203.32
2025,2,28,21,209.78
2025,2,28,22,218.75
2025,2,28,23,252.07
2025,2,28,24,188.96
2025,3,1,1,189.52
2025,3,1,2,210.61
2025,3,1,3,227.41
2025,3,1,4,246.51
2025,3,1,5,241.92
2025,3,1,6,218.59
2025,3,1,7,249.91
2025,3,1,8,279.08
2025,3,1,9,270.53
2025,3,1,10,276.36
2025,3,1,11,211.53
2025,3,1,12,249.67
2025,3,1,13,271.2
2025,3,1,14,282.73
2025,3,1,15,287.5
2025,3,1,16,293.44
2025,3,1,17,276.66
2025,3,1,18,280.73
2025,3,1,19,241.51
2025,3,1,20,213.32
2025,3,1,21,222.17
2025,3,1,22,250.16
2025,3,1,23,231.56
2025,3,1,24,198.35
2025,3,2,1,189.52
2025,3,2,2,210.61
2025,3,2,3,227.41
2025,3,2,4,246.51
2025,3,2,5,241.92
2025,3,2,6,218.59
2025,3,2,7,249.91
2025,3,2,8,279.08
2025,3,2,9,270.53
2025,3,2,10,276.36
2025,3,2,11,211.53
2025,3,2,12,249.67
2025,3,2,13,271.2
2025,3,2,14,282.73
2025,3,2,15,287.5
2025,3,2,16,293.44
2025,3,2,17,276.66
2025,3,2,18,280.73
2025,3,2,19,241.51
2025,3,2,20,213.32
2025,3,2,21,222.17
2025,3,2,22,250.16
2025,3,2,23,231.56
2025,3,2,24,198.35
2025,3,3,1,189.52
2025,3,3,2,210.61
2025,3,3,3,227.41
2025,3,3,4,246.51
2025,3,3,5,241.92
2025,3,3,6,218.59
2025,3,3,7,249.91
2025,3,3,8,279.08
2025,3,3,9,270.53
2025,3,3,10,276.36
2025,3,3,11,211.53
2025,3,3,12,249.67
2025,3,3,13,271.2
2025,3,3,14,282.73
2025,3,3,15,287.5
2025,3,3,16,293.44
2025,3,3,17,276.66
2025,3,3,18,280.73
2025,3,3,19,241.51
2025,3,3,20,213.32
2025,3,3,21,222.17
2025,3,3,22,250.16
2025,3,3,23,231.56
2025,3,3,24,198.35
2025,3,4,1,189.52
2025,3,4,2,210.61
2025,3,4,3,227.41
2025,3,4,4,246.51
2025,3,4,5,241.92
2025,3,4,6,218.59
2025,3,4,7,249.91
2025,3,4,8,279.08
2025,3,4,9,270.53
2025,3,4,10,276.36
2025,3,4,11,211.53
2025,3,4,12,249.67
2025,3,4,13,271.2
2025,3,4,14,282.73
2025,3,4,15,287.5
2025,3,4,16,293.44
2025,3,4,17,276.66
2025,3,4,18,280.73
2025,3,4,19,241.51
2025,3,4,20,213.32
2025,3,4,21,222.17
2025,3,4,22,250.16
2025,3,4,23,231.56
2025,3,4,24,198.35
2025,3,5,1,189.52
2025,3,5,2,210.61
2025,3,5,3,227.41
2025,3,5,4,246.51
2025,3,5,5,241.92
2025,3,5,6,218.59
2025,3,5,7,249.91
2025,3,5,8,279.08
2025,3,5,9,270.53
2025,3,5,10,276.36
2025,3,5,11,211.53
2025,3,5,12,249.67
2025,3,5,13,271.2
2025,3,5,14,282.73
2025,3,5,15,287.5
2025,3,5,16,293.44
2025,3,5,17,276.66
2025,3,5,18,280.73
2025,3,5,19,241.51
2025,3,5,20,213.32
2025,3,5,21,222.17
2025,3,5,22,250.16
2025,3,5,23,231.56
2025,3,5,24,198.35
2025,3,6,1,189.52
2025,3,6,2,210.61
2025,3,6,3,227.41
2025,3,6,4,246.51
2025,3,6,5,241.92
2025,3,6,6,218.59
2025,3,6,7,249.91
2025,3,6,8,279.08
2025,3,6,9,270.53
2025,3,6,10,276.36
2025,3,6,11,211.53
2025,3,6,12,249.67
2025,3,6,13,271.2
2025,3,6,14,282.73
2025,3,6,15,287.5
2025,3,6,16,293.44
2025,3,6,17,276.66
2025,3,6,18,280.73
2025,3,6,19,241.51
2025,3,6,20,213.32
2025,3,6,21,222.17
2025,3,6,22,250.16
2025,3,6,23,231.56
2025,3,6,24,198.35
2025,3,7,1,189.52
2025,3,7,2,210.61
2025,3,7,3,227.41
2025,3,7,4,246.51
2025,3,7,5,241.92
2025,3,7,6,218.59
2025,3,7,7,249.91
2025,3,7,8,279.08
2025,3,7,9,270.53
2025,3,7,10,276.36
2025,3,7,11,211.53
2025,3,7,12,249.67
2025,3,7,13,271.2
2025,3,7,14,282.73
2025,3,7,15,287.5
2025,3,7,16,293.44
2025,3,7,17,276.66
2025,3,7,18,280.73
2025,3,7,19,241.51
2025,3,7,20,213.32
2025,3,7,21,222.17
2025,3,7,22,250.16
2025,3,7,23,231.56
2025,3,7,24,198.35
2025,3,8,1,189.52
2025,3,8,2,210.61
2025,3,8,3,227.41
2025,3,8,4,246.51
2025,3,8,5,241.92
2025,3,8,6,218.59
2025,3,8,7,249.91
2025,3,8,8,279.08
2025,3,8,9,270.53
2025,3,8,10,276.36
2025,3,8,11,211.53
2025,3,8,12,249.67
2025,3,8,13,271.2
2025,3,8,14,282.73
2025,3,8,15,287.5
2025,3,8,16,293.44
2025,3,8,17,276.66
2025,3,8,18,280.73
2025,3,8,19,241.51
2025,3,8,20,213.32
2025,3,8,21,222.17
2025,3,8,22,250.16
2025,3,8,23,231.56
2025,3,8,24,198.35
2025,3,9,1,189.52
2025,3,9,2,210.61
2025,3,9,3,227.41
2025,3,9,4,246.51
2025,3,9,5,241.92
2025,3,9,6,218.59
2025,3,9,7,249.91
2025,3,9,8,279.08
2025,3,9,9,270.53
2025,3,9,10,276.36
2025,3,9,11,211.53
2025,3,9,12,249.67
2025,3,9,13,271.2
2025,3,9,14,282.73
2025,3,9,15,287.5
2025,3,9,16,293.44
2025,3,9,17,276.66
2025,3,9,18,280.73
2025,3,9,19,241.51
2025,3,9,20,213.32
2025,3,9,21,222.17
2025,3,9,22,250.16
2025,3,9,23,231.56
2025,3,9,24,198.35
2025,3,10,1,189.52
2025,3,10,2,210.61
2025,3,10,3,227.41
2025,3,10,4,246.51
2025,3,10,5,241.92
2025,3,10,6,218.59
2025,3,10,7,249.91
2025,3,10,8,279.08
2025,3,10,9,270.53
2025,3,10,10,276.36
2025,3,10,11,211.53
2025,3,10,12,249.67
2025,3,10,13,271.2
2025,3,10,14,282.73
2025,3,10,15,287.5
2025,3,10,16,293.44
2025,3,10,17,276.66
2025,3,10,18,280.73
2025,3,10,19,241.51
2025,3,10,20,213.32
2025,3,10,21,222.17
2025,3,10,22,250.16
2025,3,10,23,231.56
2025,3,10,24,198.35
2025,3,11,1,189.52
2025,3,11,2,210.61
2025,3,11,3,227.41
2025,3,11,4,246.51
2025,3,11,5,241.92
2025,3,11,6,218.59
2025,3,11,7,249.91
2025,3,11,8,279.08
2025,3,11,9,270.53
2025,3,11,10,276.36
2025,3,11,11,211.53
2025,3,11,12,249.67
2025,3,11,13,271.2
2025,3,11,14,282.73
2025,3,11,15,287.5
2025,3,11,16,293.44
2025,3,11,17,276.66
2025,3,11,18,280.73
2025,3,11,19,241.51
2025,3,11,20,213.32
2025,3,11,21,222.17
2025,3,11,22,250.16
2025,3,11,23,231.56
2025,3,11,24,198.35
2025,3,12,1,189.52
2025,3,12,2,210.61
2025,3,12,3,227.41
2025,3,12,4,246.51
2025,3,12,5,241.92
2025,3,12,6,218.59
2025,3,12,7,249.91
2025,3,12,8,279.08
2025,3,12,9,270.53
2025,3,12,10,276.36
2025,3,12,11,211.53
2025,3,12,12,249.67
2025,3,12,13,271.2
2025,3,12,14,282.73
2025,3,12,15,287.5
2025,3,12,16,293.44
2025,3,12,17,276.66
2025,3,12,18,280.73
2025,3,12,19,241.51
2025,3,12,20,213.32
2025,3,12,21,222.17
2025,3,12,22,250.16
2025,3,12,23,231.56
2025,3,12,24,198.35
2025,3,13,1,189.52
2025,3,13,2,210.61
2025,3,13,3,227.41
2025,3,13,4,246.51
2025,3,13,5,241.92
2025,3,13,6,218.59
2025,3,13,7,249.91
2025,3,13,8,279.08
2025,3,13,9,270.53
2025,3,13,10,276.36
2025,3,13,11,211.53
2025,3,13,12,249.67
2025,3,13,13,271.2
2025,3,13,14,282.73
2025,3,13,15,287.5
2025,3,13,16,293.44
2025,3,13,17,276.66
2025,3,13,18,280.73
2025,3,13,19,241.51
2025,3,13,20,213.32
2025,3,13,21,222.17
2025,3,13,22,250.16
2025,3,13,23,231.56
2025,3,13,24,198.35
2025,3,14,1,189.52
2025,3,14,2,210.61
2025,3,14,3,227.41
2025,3,14,4,246.51
2025,3,14,5,241.92
2025,3,14,6,218.59
2025,3,14,7,249.91
2025,3,14,8,279.08
2025,3,14,9,270.53
2025,3,14,10,276.36
2025,3,14,11,211.53
2025,3,14,12,249.67
2025,3,14,13,271.2
2025,3,14,14,282.73
2025,3,14,15,287.5
2025,3,14,16,293.44
2025,3,14,17,276.66
2025,3,14,18,280.73
2025,3,14,19,241.51
2025,3,14,20,213.32
2025,3,14,21,222.17
2025,3,14,22,250.16
2025,3,14,23,231.56
2025,3,14,24,198.35
2025,3,15,1,189.52
2025,3,15,2,210.61
2025,3,15,3,227.41
2025,3,15,4,246.51
2025,3,15,5,241.92
2025,3,15,6,218.59
2025,3,15,7,249.91
2025,3,15,8,279.08
2025,3,15,9,270.53
2025,3,15,10,276.36
2025,3,15,11,211.53
2025,3,15,12,249.67
2025,3,15,13,271.2
2025,3,15,14,282.73
2025,3,15,15,287.5
2025,3,15,16,293.44
2025,3,15,17,276.66
2025,3,15,18,280.73
2025,3,15,19,241.51
2025,3,15,20,213.32
2025,3,15,21,222.17
2025,3,15,22,250.16
2025,3,15,23,231.56
2025,3,15,24,198.35
2025,3,16,1,189.52
2025,3,16,2,210.61
2025,3,16,3,227.41
2025,3,16,4,246.51
2025,3,16,5,241.92
2025,3,16,6,218.59
2025,3,16,7,249.91
2025,3,16,8,279.08
2025,3,16,9,270.53
2025,3,16,10,276.36
2025,3,16,11,211.53
2025,3,16,12,249.67
2025,3,16,13,271.2
2025,3,16,14,282.73
2025,3,16,15,287.5
2025,3,16,16,293.44
2025,3,16,17,276.66
2025,3,16,18,280.73
2025,3,16,19,241.51
2025,3,16,20,213.32
2025,3,16,21,222.17
2025,3,16,22,250.16
2025,3,16,23,231.56
2025,3,16,24,198.35
2025,3,17,1,189.52
2025,3,17,2,210.61
2025,3,17,3,227.41
2025,3,17,4,246.51
2025,3,17,5,241.92
2025,3,17,6,218.59
2025,3,17,7,249.91
2025,3,17,8,279.08
2025,3,17,9,270.53
2025,3,17,10,276.36
2025,3,17,11,211.53
2025,3,17,12,249.67
2025,3,17,13,271.2
2025,3,17,14,282.73
2025,3,17,15,287.5
2025,3,17,16,293.44
2025,3,17,17,276.66
2025,3,17,18,280.73
2025,3,17,19,241.51
2025,3,17,20,213.32
2025,3,17,21,222.17
2025,3,17,22,250.16
2025,3,17,23,231.56
2025,3,17,24,198.35
2025,3,18,1,189.52
2025,3,18,2,210.61
2025,3,18,3,227.41
2025,3,18,4,246.51
2025,3,18,5,241.92
2025,3,18,6,218.59
2025,3,18,7,249.91
2025,3,18,8,279.08
2025,3,18,9,270.53
2025,3,18,10,276.36
2025,3,18,11,211.53
2025,3,18,12,249.67
2025,3,18,13,271.2
2025,3,18,14,282.73
2025,3,18,15,287.5
2025,3,18,16,293.44
2025,3,18,17,276.66
2025,3,18,18,280.73
2025,3,18,19,241.51
2025,3,18,20,213.32
2025,3,18,21,222.17
2025,3,18,22,250.16
2025,3,18,23,231.56
2025,3,18,24,198.35
2025,3,19,1,189.52
2025,3,19,2,210.61
2025,3,19,3,227.41
2025,3,19,4,246.51
2025,3,19,5,241.92
2025,3,19,6,218.59
2025,3,19,7,249.91
2025,3,19,8,279.08
2025,3,19,9,270.53
2025,3,19,10,276.36
2025,3,19,11,211.53
2025,3,19,12,249.67
2025,3,19,13,271.2
2025,3,19,14,282.73
2025,3,19,15,287.5
2025,3,19,16,293.44
2025,3,19,17,276.66
2025,3,19,18,280.73
2025,3,19,19,241.51
2025,3,19,20,213.32
2025,3,19,21,222.17
2025,3,19,22,250.16
2025,3,19,23,231.56
2025,3,19,24,198.35
2025,3,20,1,189.52
2025,3,20,2,210.61
2025,3,20,3,227.41
2025,3,20,4,246.51
2025,3,20,5,241.92
2025,3,20,6,218.59
2025,3,20,7,249.91
2025,3,20,8,279.08
2025,3,20,9,270.53
2025,3,20,10,276.36
2025,3,20,11,211.53
2025,3,20,12,249.67
2025,3,20,13,271.2
2025,3,20,14,282.73
2025,3,20,15,287.5
2025,3,20,16,293.44
2025,3,20,17,276.66
2025,3,20,18,280.73
2025,3,20,19,241.51
2025,3,20,20,213.32
2025,3,20,21,222.17
2025,3,20,22,250.16
2025,3,20,23,231.56
2025,3,20,24,198.35
2025,3,21,1,189.52
2025,3,21,2,210.61
2025,3,21,3,227.41
2025,3,21,4,246.51
2025,3,21,5,241.92
2025,3,21,6,218.59
2025,3,21,7,249.91
2025,3,21,8,279.08
2025,3,21,9,270.53
2025,3,21,10,276.36
2025,3,21,11,211.53
2025,3,21,12,249.67
2025,3,21,13,271.2
2025,3,21,14,282.73
2025,3,21,15,287.5
2025,3,21,16,293.44
2025,3,21,17,276.66
2025,3,21,18,280.73
2025,3,21,19,241.51
2025,3,21,20,213.32
2025,3,21,21,222.17
2025,3,21,22,250.16
2025,3,21,23,231.56
2025,3,21,24,198.35
2025,3,22,1,189.52
2025,3,22,2,210.61
2025,3,22,3,227.41
2025,3,22,4,246.51
2025,3,22,5,241.92
2025,3,22,6,218.59
2025,3,22,7,249.91
2025,3,22,8,279.08
2025,3,22,9,270.53
2025,3,22,10,276.36
2025,3,22,11,211.53
2025,3,22,12,249.67
2025,3,22,13,271.2
2025,3,22,14,282.73
2025,3,22,15,287.5
2025,3,22,16,293.44
2025,3,22,17,276.66
2025,3,22,18,280.73
2025,3,22,19,241.51
2025,3,22,20,213.32
2025,3,22,21,222.17
2025,3,22,22,250.16
2025,3,22,23,231.56
2025,3,22,24,198.35
2025,3,23,1,189.52
2025,3,23,2,210.61
2025,3,23,3,227.41
2025,3,23,4,246.51
2025,3,23,5,241.92
2025,3,23,6,218.59
2025,3,23,7,249.91
2025,3,23,8,279.08
2025,3,23,9,270.53
2025,3,23,10,276.36
2025,3,23,11,211.53
2025,3,23,12,249.67
2025,3,23,13,271.2
2025,3,23,14,282.73
2025,3,23,15,287.5
2025,3,23,16,293.44
2025,3,23,17,276.66
2025,3,23,18,280.73
2025,3,23,19,241.51
2025,3,23,20,213.32
2025,3,23,21,222.17
2025,3,23,22,250.16
2025,3,23,23,231.56
2025,3,23,24,198.35
2025,3,24,1,189.52
2025,3,24,2,210.61
2025,3,24,3,227.41
2025,3,24,4,246.51
2025,3,24,5,241.92
2025,3,24,6,218.59
2025,3,24,7,249.91
2025,3,24,8,279.08
2025,3,24,9,270.53
2025,3,24,10,276.36
2025,3,24,11,211.53
2025,3,24,12,249.67
2025,3,24,13,271.2
2025,3,24,14,282.73
2025,3,24,15,287.5
2025,3,24,16,293.44
2025,3,24,17,276.66
2025,3,24,18,280.73
2025,3,24,19,241.51
2025,3,24,20,213.32
2025,3,24,21,222.17
2025,3,24,22,250.16
2025,3,24,23,231.56
2025,3,24,24,198.35
2025,3,25,1,189.52
2025,3,25,2,210.61
2025,3,25,3,227.41
2025,3,25,4,246.51
2025,3,25,5,241.92
2025,3,25,6,218.59
2025,3,25,7,249.91
2025,3,25,8,279.08
2025,3,25,9,270.53
2025,3,25,10,276.36
2025,3,25,11,211.53
2025,3,25,12,249.67
2025,3,25,13,271.2
2025,3,25,14,282.73
2025,3,25,15,287.5
2025,3,25,16,293.44
2025,3,25,17,276.66
2025,3,25,18,280.73
2025,3,25,19,241.51
2025,3,25,20,213.32
2025,3,25,21,222.17
2025,3,25,22,250.16
2025,3,25,23,231.56
2025,3,25,24,198.35
2025,3,26,1,189.52
2025,3,26,2,210.61
2025,3,26,3,227.41
2025,3,26,4,246.51
2025,3,26,5,241.92
2025,3,26,6,218.59
2025,3,26,7,249.91
2025,3,26,8,279.08
2025,3,26,9,270.53
2025,3,26,10,276.36
2025,3,26,11,211.53
2025,3,26,12,249.67
2025,3,26,13,271.2
2025,3,26,14,282.73
2025,3,26,15,287.5
2025,3,26,16,293.44
2025,3,26,17,276.66
2025,3,26,18,280.73
2025,3,26,19,241.51
2025,3,26,20,213.32
2025,3,26,21,222.17
2025,3,26,22,250.16
2025,3,26,23,231.56
2025,3,26,24,198.35
2025,3,27,1,189.52
2025,3,27,2,210.61
2025,3,27,3,227.41
2025,3,27,4,246.51
2025,3,27,5,241.92
2025,3,27,6,218.59
2025,3,27,7,249.91
2025,3,27,8,279.08
2025,3,27,9,270.53
2025,3,27,10,276.36
2025,3,27,11,211.53
2025,3,27,12,249.67
2025,3,27,13,271.2
2025,3,27,14,282.73
2025,3,27,15,287.5
2025,3,27,16,293.44
2025,3,27,17,276.66
2025,3,27,18,280.73
2025,3,27,19,241.51
2025,3,27,20,213.32
2025,3,27,21,222.17
2025,3,27,22,250.16
2025,3,27,23,231.56
2025,3,27,24,198.35
2025,3,28,1,189.52
2025,3,28,2,210.61
2025,3,28,3,227.41
2025,3,28,4,246.51
2025,3,28,5,241.92
2025,3,28,6,218.59
2025,3,28,7,249.91
2025,3,28,8,279.08
2025,3,28,9,270.53
2025,3,28,10,276.36
2025,3,28,11,211.53
2025,3,28,12,249.67
2025,3,28,13,271.2
2025,3,28,14,282.73
2025,3,28,15,287.5
2025,3,28,16,293.44
2025,3,28,17,276.66
2025,3,28,18,280.73
2025,3,28,19,241.51
2025,3,28,20,213.32
2025,3,28,21,222.17
2025,3,28,22,250.16
2025,3,28,23,231.56
2025,3,28,24,198.35
2025,3,29,1,189.52
2025,3,29,2,210.61
2025,3,29,3,227.41
2025,3,29,4,246.51
2025,3,29,5,241.92
2025,3,29,6,218.59
2025,3,29,7,249.91
2025,3,29,8,279.08
2025,3,29,9,270.53
2025,3,29,10,276.36
2025,3,29,11,211.53
2025,3,29,12,249.67
2025,3,29,13,271.2
2025,3,29,14,282.73
2025,3,29,15,287.5
2025,3,29,16,293.44
2025,3,29,17,276.66
2025,3,29,18,280.73
2025,3,29,19,241.51
2025,3,29,20,213.32
2025,3,29,21,222.17
2025,3,29,22,250.16
2025,3,29,23,231.56
2025,3,29,24,198.35
2025,3,30,1,189.52
2025,3,30,2,210.61
2025,3,30,3,227.41
2025,3,30,4,246.51
2025,3,30,5,241.92
2025,3,30,6,218.59
2025,3,30,7,249.91
2025,3,30,8,279.08
2025,3,30,9,270.53
2025,3,30,10,276.36
2025,3,30,11,211.53
2025,3,30,12,249.67
2025,3,30,13,271.2
2025,3,30,14,282.73
2025,3,30,15,287.5
2025,3,30,16,293.44
2025,3,30,17,276.66
2025,3,30,18,280.73
2025,3,30,19,241.51
2025,3,30,20,213.32
2025,3,30,21,222.17
2025,3,30,22,250.16
2025,3,30,23,231.56
2025,3,30,24,198.35
2025,3,31,1,189.52
2025,3,31,2,210.61
2025,3,31,3,227.41
2025,3,31,4,246.51
2025,3,31,5,241.92
2025,3,31,6,218.59
2025,3,31,7,249.91
2025,3,31,8,279.08
2025,3,31,9,270.53
2025,3,31,10,276.36
2025,3,31,11,211.53
2025,3,31,12,249.67
2025,3,31,13,271.2
2025,3,31,14,282.73
2025,3,31,15,287.5
2025,3,31,16,293.44
2025,3,31,17,276.66
