 Year , Month , Day , Period ,Flex Up
2025,2,14,18,191.5
2025,2,14,19,185.7
2025,2,14,20,248.1
2025,2,14,21,293.7
2025,2,14,22,281.78
2025,2,14,23,226.89
2025,2,14,24,182.96
2025,2,15,1,181.5
2025,2,15,2,199.8
2025,2,15,3,195.8
2025,2,15,4,187.07
2025,2,15,5,191.57
2025,2,15,6,212.71
2025,2,15,7,198.14
2025,2,15,8,301.89
2025,2,15,9,436.28
2025,2,15,10,374.57
2025,2,15,11,343.03
2025,2,15,12,267.07
2025,2,15,13,346.57
2025,2,15,14,334.53
2025,2,15,15,369.71
2025,2,15,16,331.1
2025,2,15,17,262.85
2025,2,15,18,191.5
2025,2,15,19,185.7
2025,2,15,20,248.1
2025,2,15,21,293.7
2025,2,15,22,281.78
2025,2,15,23,226.89
2025,2,15,24,182.96
2025,2,16,1,181.5
2025,2,16,2,199.8
2025,2,16,3,195.8
2025,2,16,4,187.07
2025,2,16,5,191.57
2025,2,16,6,212.71
2025,2,16,7,198.14
2025,2,16,8,301.89
2025,2,16,9,436.28
2025,2,16,10,374.57
2025,2,16,11,343.03
2025,2,16,12,267.07
2025,2,16,13,346.57
2025,2,16,14,334.53
2025,2,16,15,369.71
2025,2,16,16,331.1
2025,2,16,17,262.85
2025,2,16,18,191.5
2025,2,16,19,185.7
2025,2,16,20,248.1
2025,2,16,21,293.7
2025,2,16,22,281.78
2025,2,16,23,226.89
2025,2,16,24,182.96
2025,2,17,1,181.5
2025,2,17,2,199.8
2025,2,17,3,195.8
2025,2,17,4,187.07
2025,2,17,5,191.57
2025,2,17,6,212.71
2025,2,17,7,198.14
2025,2,17,8,301.89
2025,2,17,9,436.28
2025,2,17,10,374.57
2025,2,17,11,343.03
2025,2,17,12,267.07
2025,2,17,13,346.57
2025,2,17,14,334.53
2025,2,17,15,369.71
2025,2,17,16,331.1
2025,2,17,17,262.85
2025,2,17,18,191.5
2025,2,17,19,185.7
2025,2,17,20,248.1
2025,2,17,21,293.7
2025,2,17,22,281.78
2025,2,17,23,226.89
2025,2,17,24,182.96
2025,2,18,1,181.5
2025,2,18,2,199.8
2025,2,18,3,195.8
2025,2,18,4,187.07
2025,2,18,5,191.57
2025,2,18,6,212.71
2025,2,18,7,198.14
2025,2,18,8,301.89
2025,2,18,9,436.28
2025,2,18,10,374.57
2025,2,18,11,343.03
2025,2,18,12,267.07
2025,2,18,13,346.57
2025,2,18,14,334.53
2025,2,18,15,369.71
2025,2,18,16,331.1
2025,2,18,17,262.85
2025,2,18,18,191.5
2025,2,18,19,185.7
2025,2,18,20,248.1
2025,2,18,21,293.7
2025,2,18,22,281.78
2025,2,18,23,226.89
2025,2,18,24,182.96
2025,2,19,1,181.5
2025,2,19,2,199.8
2025,2,19,3,195.8
2025,2,19,4,187.07
2025,2,19,5,191.57
2025,2,19,6,212.71
2025,2,19,7,198.14
2025,2,19,8,301.89
2025,2,19,9,436.28
2025,2,19,10,374.57
2025,2,19,11,343.03
2025,2,19,12,267.07
2025,2,19,13,346.57
2025,2,19,14,334.53
2025,2,19,15,369.71
2025,2,19,16,331.1
2025,2,19,17,262.85
2025,2,19,18,191.5
2025,2,19,19,185.7
2025,2,19,20,248.1
2025,2,19,21,293.7
2025,2,19,22,281.78
2025,2,19,23,226.89
2025,2,19,24,182.96
2025,2,20,1,181.5
2025,2,20,2,199.8
2025,2,20,3,195.8
2025,2,20,4,187.07
2025,2,20,5,191.57
2025,2,20,6,212.71
2025,2,20,7,198.14
2025,2,20,8,301.89
2025,2,20,9,436.28
2025,2,20,10,374.57
2025,2,20,11,343.03
2025,2,20,12,267.07
2025,2,20,13,346.57
2025,2,20,14,334.53
2025,2,20,15,369.71
2025,2,20,16,331.1
2025,2,20,17,262.85
2025,2,20,18,191.5
2025,2,20,19,185.7
2025,2,20,20,248.1
2025,2,20,21,293.7
2025,2,20,22,281.78
2025,2,20,23,226.89
2025,2,20,24,182.96
2025,2,21,1,181.5
2025,2,21,2,199.8
2025,2,21,3,195.8
2025,2,21,4,187.07
2025,2,21,5,191.57
2025,2,21,6,212.71
2025,2,21,7,198.14
2025,2,21,8,301.89
2025,2,21,9,436.28
2025,2,21,10,374.57
2025,2,21,11,343.03
2025,2,21,12,267.07
2025,2,21,13,346.57
2025,2,21,14,334.53
2025,2,21,15,369.71
2025,2,21,16,331.1
2025,2,21,17,262.85
2025,2,21,18,191.5
2025,2,21,19,185.7
2025,2,21,20,248.1
2025,2,21,21,293.7
2025,2,21,22,281.78
2025,2,21,23,226.89
2025,2,21,24,182.96
2025,2,22,1,181.5
2025,2,22,2,199.8
2025,2,22,3,195.8
2025,2,22,4,187.07
2025,2,22,5,191.57
2025,2,22,6,212.71
2025,2,22,7,198.14
2025,2,22,8,301.89
2025,2,22,9,436.28
2025,2,22,10,374.57
2025,2,22,11,343.03
2025,2,22,12,267.07
2025,2,22,13,346.57
2025,2,22,14,334.53
2025,2,22,15,369.71
2025,2,22,16,331.1
2025,2,22,17,262.85
2025,2,22,18,191.5
2025,2,22,19,185.7
2025,2,22,20,248.1
2025,2,22,21,293.7
2025,2,22,22,281.78
2025,2,22,23,226.89
2025,2,22,24,182.96
2025,2,23,1,181.5
2025,2,23,2,199.8
2025,2,23,3,195.8
2025,2,23,4,187.07
2025,2,23,5,191.57
2025,2,23,6,212.71
2025,2,23,7,198.14
2025,2,23,8,301.89
2025,2,23,9,436.28
2025,2,23,10,374.57
2025,2,23,11,343.03
2025,2,23,12,267.07
2025,2,23,13,346.57
2025,2,23,14,334.53
2025,2,23,15,369.71
2025,2,23,16,331.1
2025,2,23,17,262.85
2025,2,23,18,191.5
2025,2,23,19,185.7
2025,2,23,20,248.1
2025,2,23,21,293.7
2025,2,23,22,281.78
2025,2,23,23,226.89
2025,2,23,24,182.96
2025,2,24,1,181.5
2025,2,24,2,199.8
2025,2,24,3,195.8
2025,2,24,4,187.07
2025,2,24,5,191.57
2025,2,24,6,212.71
2025,2,24,7,198.14
2025,2,24,8,301.89
2025,2,24,9,436.28
2025,2,24,10,374.57
2025,2,24,11,343.03
2025,2,24,12,267.07
2025,2,24,13,346.57
2025,2,24,14,334.53
2025,2,24,15,369.71
2025,2,24,16,331.1
2025,2,24,17,262.85
2025,2,24,18,191.5
2025,2,24,19,185.7
2025,2,24,20,248.1
2025,2,24,21,293.7
2025,2,24,22,281.78
2025,2,24,23,226.89
2025,2,24,24,182.96
2025,2,25,1,181.5
2025,2,25,2,199.8
2025,2,25,3,195.8
2025,2,25,4,187.07
2025,2,25,5,191.57
2025,2,25,6,212.71
2025,2,25,7,198.14
2025,2,25,8,301.89
2025,2,25,9,436.28
2025,2,25,10,374.57
2025,2,25,11,343.03
2025,2,25,12,267.07
2025,2,25,13,346.57
2025,2,25,14,334.53
2025,2,25,15,369.71
2025,2,25,16,331.1
2025,2,25,17,262.85
2025,2,25,18,191.5
2025,2,25,19,185.7
2025,2,25,20,248.1
2025,2,25,21,293.7
2025,2,25,22,281.78
2025,2,25,23,226.89
2025,2,25,24,182.96
2025,2,26,1,181.5
2025,2,26,2,199.8
2025,2,26,3,195.8
2025,2,26,4,187.07
2025,2,26,5,191.57
2025,2,26,6,212.71
2025,2,26,7,198.14
2025,2,26,8,301.89
2025,2,26,9,436.28
2025,2,26,10,374.57
2025,2,26,11,343.03
2025,2,26,12,267.07
2025,2,26,13,346.57
2025,2,26,14,334.53
2025,2,26,15,369.71
2025,2,26,16,331.1
2025,2,26,17,262.85
2025,2,26,18,191.5
2025,2,26,19,185.7
2025,2,26,20,248.1
2025,2,26,21,293.7
2025,2,26,22,281.78
2025,2,26,23,226.89
2025,2,26,24,182.96
2025,2,27,1,181.5
2025,2,27,2,199.8
2025,2,27,3,195.8
2025,2,27,4,187.07
2025,2,27,5,191.57
2025,2,27,6,212.71
2025,2,27,7,198.14
2025,2,27,8,301.89
2025,2,27,9,436.28
2025,2,27,10,374.57
2025,2,27,11,343.03
2025,2,27,12,267.07
2025,2,27,13,346.57
2025,2,27,14,334.53
2025,2,27,15,369.71
2025,2,27,16,331.1
2025,2,27,17,262.85
2025,2,27,18,191.5
2025,2,27,19,185.7
2025,2,27,20,248.1
2025,2,27,21,293.7
2025,2,27,22,281.78
2025,2,27,23,226.89
2025,2,27,24,182.96
2025,2,28,1,181.5
2025,2,28,2,199.8
2025,2,28,3,195.8
2025,2,28,4,187.07
2025,2,28,5,191.57
2025,2,28,6,212.71
2025,2,28,7,198.14
2025,2,28,8,301.89
2025,2,28,9,436.28
2025,2,28,10,374.57
2025,2,28,11,343.03
2025,2,28,12,267.07
2025,2,28,13,346.57
2025,2,28,14,334.53
2025,2,28,15,369.71
2025,2,28,16,331.1
2025,2,28,17,262.85
2025,2,28,18,191.5
2025,2,28,19,185.7
2025,2,28,20,248.1
2025,2,28,21,293.7
2025,2,28,22,281.78
2025,2,28,23,226.89
2025,2,28,24,182.96
2025,3,1,1,184.1
2025,3,1,2,192.8
2025,3,1,3,193.39
2025,3,1,4,181.5
2025,3,1,5,177.7
2025,3,1,6,199.79
2025,3,1,7,287.99
2025,3,1,8,401
2025,3,1,9,405.89
2025,3,1,10,359.5
2025,3,1,11,340.79
2025,3,1,12,352.1
2025,3,1,13,368.9
2025,3,1,14,356.4
2025,3,1,15,372.5
2025,3,1,16,337.8
2025,3,1,17,279.8
2025,3,1,18,235.4
2025,3,1,19,245.3
2025,3,1,20,293.3
2025,3,1,21,272.9
2025,3,1,22,216.9
2025,3,1,23,208.5
2025,3,1,24,188.14
2025,3,2,1,184.1
2025,3,2,2,192.8
2025,3,2,3,193.39
2025,3,2,4,181.5
2025,3,2,5,177.7
2025,3,2,6,199.79
2025,3,2,7,287.99
2025,3,2,8,401
2025,3,2,9,405.89
2025,3,2,10,359.5
2025,3,2,11,340.79
2025,3,2,12,352.1
2025,3,2,13,368.9
2025,3,2,14,356.4
2025,3,2,15,372.5
2025,3,2,16,337.8
2025,3,2,17,279.8
2025,3,2,18,235.4
2025,3,2,19,245.3
2025,3,2,20,293.3
2025,3,2,21,272.9
2025,3,2,22,216.9
2025,3,2,23,208.5
2025,3,2,24,188.14
2025,3,3,1,184.1
2025,3,3,2,192.8
2025,3,3,3,193.39
2025,3,3,4,181.5
2025,3,3,5,177.7
2025,3,3,6,199.79
2025,3,3,7,287.99
2025,3,3,8,401
2025,3,3,9,405.89
2025,3,3,10,359.5
2025,3,3,11,340.79
2025,3,3,12,352.1
2025,3,3,13,368.9
2025,3,3,14,356.4
2025,3,3,15,372.5
2025,3,3,16,337.8
2025,3,3,17,279.8
2025,3,3,18,235.4
2025,3,3,19,245.3
2025,3,3,20,293.3
2025,3,3,21,272.9
2025,3,3,22,216.9
2025,3,3,23,208.5
2025,3,3,24,188.14
2025,3,4,1,184.1
2025,3,4,2,192.8
2025,3,4,3,193.39
2025,3,4,4,181.5
2025,3,4,5,177.7
2025,3,4,6,199.79
2025,3,4,7,287.99
2025,3,4,8,401
2025,3,4,9,405.89
2025,3,4,10,359.5
2025,3,4,11,340.79
2025,3,4,12,352.1
2025,3,4,13,368.9
2025,3,4,14,356.4
2025,3,4,15,372.5
2025,3,4,16,337.8
2025,3,4,17,279.8
2025,3,4,18,235.4
2025,3,4,19,245.3
2025,3,4,20,293.3
2025,3,4,21,272.9
2025,3,4,22,216.9
2025,3,4,23,208.5
2025,3,4,24,188.14
2025,3,5,1,184.1
2025,3,5,2,192.8
2025,3,5,3,193.39
2025,3,5,4,181.5
2025,3,5,5,177.7
2025,3,5,6,199.79
2025,3,5,7,287.99
2025,3,5,8,401
2025,3,5,9,405.89
2025,3,5,10,359.5
2025,3,5,11,340.79
2025,3,5,12,352.1
2025,3,5,13,368.9
2025,3,5,14,356.4
2025,3,5,15,372.5
2025,3,5,16,337.8
2025,3,5,17,279.8
2025,3,5,18,235.4
2025,3,5,19,245.3
2025,3,5,20,293.3
2025,3,5,21,272.9
2025,3,5,22,216.9
2025,3,5,23,208.5
2025,3,5,24,188.14
2025,3,6,1,184.1
2025,3,6,2,192.8
2025,3,6,3,193.39
2025,3,6,4,181.5
2025,3,6,5,177.7
2025,3,6,6,199.79
2025,3,6,7,287.99
2025,3,6,8,401
2025,3,6,9,405.89
2025,3,6,10,359.5
2025,3,6,11,340.79
2025,3,6,12,352.1
2025,3,6,13,368.9
2025,3,6,14,356.4
2025,3,6,15,372.5
2025,3,6,16,337.8
2025,3,6,17,279.8
2025,3,6,18,235.4
2025,3,6,19,245.3
2025,3,6,20,293.3
2025,3,6,21,272.9
2025,3,6,22,216.9
2025,3,6,23,208.5
2025,3,6,24,188.14
2025,3,7,1,184.1
2025,3,7,2,192.8
2025,3,7,3,193.39
2025,3,7,4,181.5
2025,3,7,5,177.7
2025,3,7,6,199.79
2025,3,7,7,287.99
2025,3,7,8,401
2025,3,7,9,405.89
2025,3,7,10,359.5
2025,3,7,11,340.79
2025,3,7,12,352.1
2025,3,7,13,368.9
2025,3,7,14,356.4
2025,3,7,15,372.5
2025,3,7,16,337.8
2025,3,7,17,279.8
2025,3,7,18,235.4
2025,3,7,19,245.3
2025,3,7,20,293.3
2025,3,7,21,272.9
2025,3,7,22,216.9
2025,3,7,23,208.5
2025,3,7,24,188.14
2025,3,8,1,184.1
2025,3,8,2,192.8
2025,3,8,3,193.39
2025,3,8,4,181.5
2025,3,8,5,177.7
2025,3,8,6,199.79
2025,3,8,7,287.99
2025,3,8,8,401
2025,3,8,9,405.89
2025,3,8,10,359.5
2025,3,8,11,340.79
2025,3,8,12,352.1
2025,3,8,13,368.9
2025,3,8,14,356.4
2025,3,8,15,372.5
2025,3,8,16,337.8
2025,3,8,17,279.8
2025,3,8,18,235.4
2025,3,8,19,245.3
2025,3,8,20,293.3
2025,3,8,21,272.9
2025,3,8,22,216.9
2025,3,8,23,208.5
2025,3,8,24,188.14
2025,3,9,1,184.1
2025,3,9,2,192.8
2025,3,9,3,193.39
2025,3,9,4,181.5
2025,3,9,5,177.7
2025,3,9,6,199.79
2025,3,9,7,287.99
2025,3,9,8,401
2025,3,9,9,405.89
2025,3,9,10,359.5
2025,3,9,11,340.79
2025,3,9,12,352.1
2025,3,9,13,368.9
2025,3,9,14,356.4
2025,3,9,15,372.5
2025,3,9,16,337.8
2025,3,9,17,279.8
2025,3,9,18,235.4
2025,3,9,19,245.3
2025,3,9,20,293.3
2025,3,9,21,272.9
2025,3,9,22,216.9
2025,3,9,23,208.5
2025,3,9,24,188.14
2025,3,10,1,184.1
2025,3,10,2,192.8
2025,3,10,3,193.39
2025,3,10,4,181.5
2025,3,10,5,177.7
2025,3,10,6,199.79
2025,3,10,7,287.99
2025,3,10,8,401
2025,3,10,9,405.89
2025,3,10,10,359.5
2025,3,10,11,340.79
2025,3,10,12,352.1
2025,3,10,13,368.9
2025,3,10,14,356.4
2025,3,10,15,372.5
2025,3,10,16,337.8
2025,3,10,17,279.8
2025,3,10,18,235.4
2025,3,10,19,245.3
2025,3,10,20,293.3
2025,3,10,21,272.9
2025,3,10,22,216.9
2025,3,10,23,208.5
2025,3,10,24,188.14
2025,3,11,1,184.1
2025,3,11,2,192.8
2025,3,11,3,193.39
2025,3,11,4,181.5
2025,3,11,5,177.7
2025,3,11,6,199.79
2025,3,11,7,287.99
2025,3,11,8,401
2025,3,11,9,405.89
2025,3,11,10,359.5
2025,3,11,11,340.79
2025,3,11,12,352.1
2025,3,11,13,368.9
2025,3,11,14,356.4
2025,3,11,15,372.5
2025,3,11,16,337.8
2025,3,11,17,279.8
2025,3,11,18,235.4
2025,3,11,19,245.3
2025,3,11,20,293.3
2025,3,11,21,272.9
2025,3,11,22,216.9
2025,3,11,23,208.5
2025,3,11,24,188.14
2025,3,12,1,184.1
2025,3,12,2,192.8
2025,3,12,3,193.39
2025,3,12,4,181.5
2025,3,12,5,177.7
2025,3,12,6,199.79
2025,3,12,7,287.99
2025,3,12,8,401
2025,3,12,9,405.89
2025,3,12,10,359.5
2025,3,12,11,340.79
2025,3,12,12,352.1
2025,3,12,13,368.9
2025,3,12,14,356.4
2025,3,12,15,372.5
2025,3,12,16,337.8
2025,3,12,17,279.8
2025,3,12,18,235.4
2025,3,12,19,245.3
2025,3,12,20,293.3
2025,3,12,21,272.9
2025,3,12,22,216.9
2025,3,12,23,208.5
2025,3,12,24,188.14
2025,3,13,1,184.1
2025,3,13,2,192.8
2025,3,13,3,193.39
2025,3,13,4,181.5
2025,3,13,5,177.7
2025,3,13,6,199.79
2025,3,13,7,287.99
2025,3,13,8,401
2025,3,13,9,405.89
2025,3,13,10,359.5
2025,3,13,11,340.79
2025,3,13,12,352.1
2025,3,13,13,368.9
2025,3,13,14,356.4
2025,3,13,15,372.5
2025,3,13,16,337.8
2025,3,13,17,279.8
2025,3,13,18,235.4
2025,3,13,19,245.3
2025,3,13,20,293.3
2025,3,13,21,272.9
2025,3,13,22,216.9
2025,3,13,23,208.5
2025,3,13,24,188.14
2025,3,14,1,184.1
2025,3,14,2,192.8
2025,3,14,3,193.39
2025,3,14,4,181.5
2025,3,14,5,177.7
2025,3,14,6,199.79
2025,3,14,7,287.99
2025,3,14,8,401
2025,3,14,9,405.89
2025,3,14,10,359.5
2025,3,14,11,340.79
2025,3,14,12,352.1
2025,3,14,13,368.9
2025,3,14,14,356.4
2025,3,14,15,372.5
2025,3,14,16,337.8
2025,3,14,17,279.8
2025,3,14,18,235.4
2025,3,14,19,245.3
2025,3,14,20,293.3
2025,3,14,21,272.9
2025,3,14,22,216.9
2025,3,14,23,208.5
2025,3,14,24,188.14
2025,3,15,1,184.1
2025,3,15,2,192.8
2025,3,15,3,193.39
2025,3,15,4,181.5
2025,3,15,5,177.7
2025,3,15,6,199.79
2025,3,15,7,287.99
2025,3,15,8,401
2025,3,15,9,405.89
2025,3,15,10,359.5
2025,3,15,11,340.79
2025,3,15,12,352.1
2025,3,15,13,368.9
2025,3,15,14,356.4
2025,3,15,15,372.5
2025,3,15,16,337.8
2025,3,15,17,279.8
2025,3,15,18,235.4
2025,3,15,19,245.3
2025,3,15,20,293.3
2025,3,15,21,272.9
2025,3,15,22,216.9
2025,3,15,23,208.5
2025,3,15,24,188.14
2025,3,16,1,184.1
2025,3,16,2,192.8
2025,3,16,3,193.39
2025,3,16,4,181.5
2025,3,16,5,177.7
2025,3,16,6,199.79
2025,3,16,7,287.99
2025,3,16,8,401
2025,3,16,9,405.89
2025,3,16,10,359.5
2025,3,16,11,340.79
2025,3,16,12,352.1
2025,3,16,13,368.9
2025,3,16,14,356.4
2025,3,16,15,372.5
2025,3,16,16,337.8
2025,3,16,17,279.8
2025,3,16,18,235.4
2025,3,16,19,245.3
2025,3,16,20,293.3
2025,3,16,21,272.9
2025,3,16,22,216.9
2025,3,16,23,208.5
2025,3,16,24,188.14
2025,3,17,1,184.1
2025,3,17,2,192.8
2025,3,17,3,193.39
2025,3,17,4,181.5
2025,3,17,5,177.7
2025,3,17,6,199.79
2025,3,17,7,287.99
2025,3,17,8,401
2025,3,17,9,405.89
2025,3,17,10,359.5
2025,3,17,11,340.79
2025,3,17,12,352.1
2025,3,17,13,368.9
2025,3,17,14,356.4
2025,3,17,15,372.5
2025,3,17,16,337.8
2025,3,17,17,279.8
2025,3,17,18,235.4
2025,3,17,19,245.3
2025,3,17,20,293.3
2025,3,17,21,272.9
2025,3,17,22,216.9
2025,3,17,23,208.5
2025,3,17,24,188.14
2025,3,18,1,184.1
2025,3,18,2,192.8
2025,3,18,3,193.39
2025,3,18,4,181.5
2025,3,18,5,177.7
2025,3,18,6,199.79
2025,3,18,7,287.99
2025,3,18,8,401
2025,3,18,9,405.89
2025,3,18,10,359.5
2025,3,18,11,340.79
2025,3,18,12,352.1
2025,3,18,13,368.9
2025,3,18,14,356.4
2025,3,18,15,372.5
2025,3,18,16,337.8
2025,3,18,17,279.8
2025,3,18,18,235.4
2025,3,18,19,245.3
2025,3,18,20,293.3
2025,3,18,21,272.9
2025,3,18,22,216.9
2025,3,18,23,208.5
2025,3,18,24,188.14
2025,3,19,1,184.1
2025,3,19,2,192.8
2025,3,19,3,193.39
2025,3,19,4,181.5
2025,3,19,5,177.7
2025,3,19,6,199.79
2025,3,19,7,287.99
2025,3,19,8,401
2025,3,19,9,405.89
2025,3,19,10,359.5
2025,3,19,11,340.79
2025,3,19,12,352.1
2025,3,19,13,368.9
2025,3,19,14,356.4
2025,3,19,15,372.5
2025,3,19,16,337.8
2025,3,19,17,279.8
2025,3,19,18,235.4
2025,3,19,19,245.3
2025,3,19,20,293.3
2025,3,19,21,272.9
2025,3,19,22,216.9
2025,3,19,23,208.5
2025,3,19,24,188.14
2025,3,20,1,184.1
2025,3,20,2,192.8
2025,3,20,3,193.39
2025,3,20,4,181.5
2025,3,20,5,177.7
2025,3,20,6,199.79
2025,3,20,7,287.99
2025,3,20,8,401
2025,3,20,9,405.89
2025,3,20,10,359.5
2025,3,20,11,340.79
2025,3,20,12,352.1
2025,3,20,13,368.9
2025,3,20,14,356.4
2025,3,20,15,372.5
2025,3,20,16,337.8
2025,3,20,17,279.8
2025,3,20,18,235.4
2025,3,20,19,245.3
2025,3,20,20,293.3
2025,3,20,21,272.9
2025,3,20,22,216.9
2025,3,20,23,208.5
2025,3,20,24,188.14
2025,3,21,1,184.1
2025,3,21,2,192.8
2025,3,21,3,193.39
2025,3,21,4,181.5
2025,3,21,5,177.7
2025,3,21,6,199.79
2025,3,21,7,287.99
2025,3,21,8,401
2025,3,21,9,405.89
2025,3,21,10,359.5
2025,3,21,11,340.79
2025,3,21,12,352.1
2025,3,21,13,368.9
2025,3,21,14,356.4
2025,3,21,15,372.5
2025,3,21,16,337.8
2025,3,21,17,279.8
2025,3,21,18,235.4
2025,3,21,19,245.3
2025,3,21,20,293.3
2025,3,21,21,272.9
2025,3,21,22,216.9
2025,3,21,23,208.5
2025,3,21,24,188.14
2025,3,22,1,184.1
2025,3,22,2,192.8
2025,3,22,3,193.39
2025,3,22,4,181.5
2025,3,22,5,177.7
2025,3,22,6,199.79
2025,3,22,7,287.99
2025,3,22,8,401
2025,3,22,9,405.89
2025,3,22,10,359.5
2025,3,22,11,340.79
2025,3,22,12,352.1
2025,3,22,13,368.9
2025,3,22,14,356.4
2025,3,22,15,372.5
2025,3,22,16,337.8
2025,3,22,17,279.8
2025,3,22,18,235.4
2025,3,22,19,245.3
2025,3,22,20,293.3
2025,3,22,21,272.9
2025,3,22,22,216.9
2025,3,22,23,208.5
2025,3,22,24,188.14
2025,3,23,1,184.1
2025,3,23,2,192.8
2025,3,23,3,193.39
2025,3,23,4,181.5
2025,3,23,5,177.7
2025,3,23,6,199.79
2025,3,23,7,287.99
2025,3,23,8,401
2025,3,23,9,405.89
2025,3,23,10,359.5
2025,3,23,11,340.79
2025,3,23,12,352.1
2025,3,23,13,368.9
2025,3,23,14,356.4
2025,3,23,15,372.5
2025,3,23,16,337.8
2025,3,23,17,279.8
2025,3,23,18,235.4
2025,3,23,19,245.3
2025,3,23,20,293.3
2025,3,23,21,272.9
2025,3,23,22,216.9
2025,3,23,23,208.5
2025,3,23,24,188.14
2025,3,24,1,184.1
2025,3,24,2,192.8
2025,3,24,3,193.39
2025,3,24,4,181.5
2025,3,24,5,177.7
2025,3,24,6,199.79
2025,3,24,7,287.99
2025,3,24,8,401
2025,3,24,9,405.89
2025,3,24,10,359.5
2025,3,24,11,340.79
2025,3,24,12,352.1
2025,3,24,13,368.9
2025,3,24,14,356.4
2025,3,24,15,372.5
2025,3,24,16,337.8
2025,3,24,17,279.8
2025,3,24,18,235.4
2025,3,24,19,245.3
2025,3,24,20,293.3
2025,3,24,21,272.9
2025,3,24,22,216.9
2025,3,24,23,208.5
2025,3,24,24,188.14
2025,3,25,1,184.1
2025,3,25,2,192.8
2025,3,25,3,193.39
2025,3,25,4,181.5
2025,3,25,5,177.7
2025,3,25,6,199.79
2025,3,25,7,287.99
2025,3,25,8,401
2025,3,25,9,405.89
2025,3,25,10,359.5
2025,3,25,11,340.79
2025,3,25,12,352.1
2025,3,25,13,368.9
2025,3,25,14,356.4
2025,3,25,15,372.5
2025,3,25,16,337.8
2025,3,25,17,279.8
2025,3,25,18,235.4
2025,3,25,19,245.3
2025,3,25,20,293.3
2025,3,25,21,272.9
2025,3,25,22,216.9
2025,3,25,23,208.5
2025,3,25,24,188.14
2025,3,26,1,184.1
2025,3,26,2,192.8
2025,3,26,3,193.39
2025,3,26,4,181.5
2025,3,26,5,177.7
2025,3,26,6,199.79
2025,3,26,7,287.99
2025,3,26,8,401
2025,3,26,9,405.89
2025,3,26,10,359.5
2025,3,26,11,340.79
2025,3,26,12,352.1
2025,3,26,13,368.9
2025,3,26,14,356.4
2025,3,26,15,372.5
2025,3,26,16,337.8
2025,3,26,17,279.8
2025,3,26,18,235.4
2025,3,26,19,245.3
2025,3,26,20,293.3
2025,3,26,21,272.9
2025,3,26,22,216.9
2025,3,26,23,208.5
2025,3,26,24,188.14
2025,3,27,1,184.1
2025,3,27,2,192.8
2025,3,27,3,193.39
2025,3,27,4,181.5
2025,3,27,5,177.7
2025,3,27,6,199.79
2025,3,27,7,287.99
2025,3,27,8,401
2025,3,27,9,405.89
2025,3,27,10,359.5
2025,3,27,11,340.79
2025,3,27,12,352.1
2025,3,27,13,368.9
2025,3,27,14,356.4
2025,3,27,15,372.5
2025,3,27,16,337.8
2025,3,27,17,279.8
2025,3,27,18,235.4
2025,3,27,19,245.3
2025,3,27,20,293.3
2025,3,27,21,272.9
2025,3,27,22,216.9
2025,3,27,23,208.5
2025,3,27,24,188.14
2025,3,28,1,184.1
2025,3,28,2,192.8
2025,3,28,3,193.39
2025,3,28,4,181.5
2025,3,28,5,177.7
2025,3,28,6,199.79
2025,3,28,7,287.99
2025,3,28,8,401
2025,3,28,9,405.89
2025,3,28,10,359.5
2025,3,28,11,340.79
2025,3,28,12,352.1
2025,3,28,13,368.9
2025,3,28,14,356.4
2025,3,28,15,372.5
2025,3,28,16,337.8
2025,3,28,17,279.8
2025,3,28,18,235.4
2025,3,28,19,245.3
2025,3,28,20,293.3
2025,3,28,21,272.9
2025,3,28,22,216.9
2025,3,28,23,208.5
2025,3,28,24,188.14
2025,3,29,1,184.1
2025,3,29,2,192.8
2025,3,29,3,193.39
2025,3,29,4,181.5
2025,3,29,5,177.7
2025,3,29,6,199.79
2025,3,29,7,287.99
2025,3,29,8,401
2025,3,29,9,405.89
2025,3,29,10,359.5
2025,3,29,11,340.79
2025,3,29,12,352.1
2025,3,29,13,368.9
2025,3,29,14,356.4
2025,3,29,15,372.5
2025,3,29,16,337.8
2025,3,29,17,279.8
2025,3,29,18,235.4
2025,3,29,19,245.3
2025,3,29,20,293.3
2025,3,29,21,272.9
2025,3,29,22,216.9
2025,3,29,23,208.5
2025,3,29,24,188.14
2025,3,30,1,184.1
2025,3,30,2,192.8
2025,3,30,3,193.39
2025,3,30,4,181.5
2025,3,30,5,177.7
2025,3,30,6,199.79
2025,3,30,7,287.99
2025,3,30,8,401
2025,3,30,9,405.89
2025,3,30,10,359.5
2025,3,30,11,340.79
2025,3,30,12,352.1
2025,3,30,13,368.9
2025,3,30,14,356.4
2025,3,30,15,372.5
2025,3,30,16,337.8
2025,3,30,17,279.8
2025,3,30,18,235.4
2025,3,30,19,245.3
2025,3,30,20,293.3
2025,3,30,21,272.9
2025,3,30,22,216.9
2025,3,30,23,208.5
2025,3,30,24,188.14
2025,3,31,1,184.1
2025,3,31,2,192.8
2025,3,31,3,193.39
2025,3,31,4,181.5
2025,3,31,5,177.7
2025,3,31,6,199.79
2025,3,31,7,287.99
2025,3,31,8,401
2025,3,31,9,405.89
2025,3,31,10,359.5
2025,3,31,11,340.79
2025,3,31,12,352.1
2025,3,31,13,368.9
2025,3,31,14,356.4
2025,3,31,15,372.5
2025,3,31,16,337.8
2025,3,31,17,279.8
