 Year , Month , Day ,Period,SPIN
2025,2,22,22,50
2025,2,22,23,50
2025,2,22,24,50
2025,2,23,1,50
2025,2,23,2,50
2025,2,23,3,50
2025,2,23,4,50
2025,2,23,5,50
2025,2,23,6,50
2025,2,23,7,50
2025,2,23,8,50
2025,2,23,9,50
2025,2,23,10,50
2025,2,23,11,50
2025,2,23,12,50
2025,2,23,13,50
2025,2,23,14,50
2025,2,23,15,50
2025,2,23,16,50
2025,2,23,17,50
2025,2,23,18,50
2025,2,23,19,50
2025,2,23,20,50
2025,2,23,21,50
2025,2,23,22,50
2025,2,23,23,50
2025,2,23,24,50
2025,2,24,1,50
2025,2,24,2,50
2025,2,24,3,50
2025,2,24,4,50
2025,2,24,5,50
2025,2,24,6,50
2025,2,24,7,50
2025,2,24,8,50
2025,2,24,9,50
2025,2,24,10,50
2025,2,24,11,50
2025,2,24,12,50
2025,2,24,13,50
2025,2,24,14,50
2025,2,24,15,50
2025,2,24,16,50
2025,2,24,17,50
2025,2,24,18,50
2025,2,24,19,50
2025,2,24,20,50
2025,2,24,21,50
2025,2,24,22,50
2025,2,24,23,50
2025,2,24,24,50
2025,2,25,1,50
2025,2,25,2,50
2025,2,25,3,50
2025,2,25,4,50
2025,2,25,5,50
2025,2,25,6,50
2025,2,25,7,50
2025,2,25,8,50
2025,2,25,9,50
2025,2,25,10,50
2025,2,25,11,50
2025,2,25,12,50
2025,2,25,13,50
2025,2,25,14,50
2025,2,25,15,50
2025,2,25,16,50
2025,2,25,17,50
2025,2,25,18,50
2025,2,25,19,50
2025,2,25,20,50
2025,2,25,21,50
2025,2,25,22,50
2025,2,25,23,50
2025,2,25,24,50
2025,2,26,1,50
2025,2,26,2,50
2025,2,26,3,50
2025,2,26,4,50
2025,2,26,5,50
2025,2,26,6,50
2025,2,26,7,50
2025,2,26,8,50
2025,2,26,9,50
2025,2,26,10,50
2025,2,26,11,50
2025,2,26,12,50
2025,2,26,13,50
2025,2,26,14,50
2025,2,26,15,50
2025,2,26,16,50
2025,2,26,17,50
2025,2,26,18,50
2025,2,26,19,50
2025,2,26,20,50
2025,2,26,21,50
2025,2,26,22,50
2025,2,26,23,50
2025,2,26,24,50
2025,2,27,1,50
2025,2,27,2,50
2025,2,27,3,50
2025,2,27,4,50
2025,2,27,5,50
2025,2,27,6,50
2025,2,27,7,50
2025,2,27,8,50
2025,2,27,9,50
2025,2,27,10,50
2025,2,27,11,50
2025,2,27,12,50
2025,2,27,13,50
2025,2,27,14,50
2025,2,27,15,50
2025,2,27,16,50
2025,2,27,17,50
2025,2,27,18,50
2025,2,27,19,50
2025,2,27,20,50
2025,2,27,21,50
2025,2,27,22,50
2025,2,27,23,50
2025,2,27,24,50
2025,2,28,1,50
2025,2,28,2,50
2025,2,28,3,50
2025,2,28,4,50
2025,2,28,5,50
2025,2,28,6,50
2025,2,28,7,50
2025,2,28,8,50
2025,2,28,9,50
2025,2,28,10,50
2025,2,28,11,50
2025,2,28,12,50
2025,2,28,13,50
2025,2,28,14,50
2025,2,28,15,50
2025,2,28,16,50
2025,2,28,17,50
2025,2,28,18,50
2025,2,28,19,50
2025,2,28,20,50
2025,2,28,21,50
2025,2,28,22,50
2025,2,28,23,50
2025,2,28,24,50
2025,3,1,1,50
2025,3,1,2,50
2025,3,1,3,50
2025,3,1,4,50
2025,3,1,5,50
2025,3,1,6,50
2025,3,1,7,50
2025,3,1,8,50
2025,3,1,9,50
2025,3,1,10,50
2025,3,1,11,50
2025,3,1,12,50
2025,3,1,13,50
2025,3,1,14,50
2025,3,1,15,50
2025,3,1,16,50
2025,3,1,17,50
2025,3,1,18,50
2025,3,1,19,50
2025,3,1,20,50
2025,3,1,21,50
2025,3,1,22,50
2025,3,1,23,50
2025,3,1,24,50
2025,3,2,1,50
2025,3,2,2,50
2025,3,2,3,50
2025,3,2,4,50
2025,3,2,5,50
2025,3,2,6,50
2025,3,2,7,50
2025,3,2,8,50
2025,3,2,9,50
2025,3,2,10,50
2025,3,2,11,50
2025,3,2,12,50
2025,3,2,13,50
2025,3,2,14,50
2025,3,2,15,50
2025,3,2,16,50
2025,3,2,17,50
2025,3,2,18,50
2025,3,2,19,50
2025,3,2,20,50
2025,3,2,21,50
2025,3,2,22,50
2025,3,2,23,50
2025,3,2,24,50
2025,3,3,1,50
2025,3,3,2,50
2025,3,3,3,50
2025,3,3,4,50
2025,3,3,5,50
2025,3,3,6,50
2025,3,3,7,50
2025,3,3,8,50
2025,3,3,9,50
2025,3,3,10,50
2025,3,3,11,50
2025,3,3,12,50
2025,3,3,13,50
2025,3,3,14,50
2025,3,3,15,50
2025,3,3,16,50
2025,3,3,17,50
2025,3,3,18,50
2025,3,3,19,50
2025,3,3,20,50
2025,3,3,21,50
2025,3,3,22,50
2025,3,3,23,50
2025,3,3,24,50
2025,3,4,1,50
2025,3,4,2,50
2025,3,4,3,50
2025,3,4,4,50
2025,3,4,5,50
2025,3,4,6,50
2025,3,4,7,50
2025,3,4,8,50
2025,3,4,9,50
2025,3,4,10,50
2025,3,4,11,50
2025,3,4,12,50
2025,3,4,13,50
2025,3,4,14,50
2025,3,4,15,50
2025,3,4,16,50
2025,3,4,17,50
2025,3,4,18,50
2025,3,4,19,50
2025,3,4,20,50
2025,3,4,21,50
2025,3,4,22,50
2025,3,4,23,50
2025,3,4,24,50
2025,3,5,1,50
2025,3,5,2,50
2025,3,5,3,50
2025,3,5,4,50
2025,3,5,5,50
2025,3,5,6,50
2025,3,5,7,50
2025,3,5,8,50
2025,3,5,9,50
2025,3,5,10,50
2025,3,5,11,50
2025,3,5,12,50
2025,3,5,13,50
2025,3,5,14,50
2025,3,5,15,50
2025,3,5,16,50
2025,3,5,17,50
2025,3,5,18,50
2025,3,5,19,50
2025,3,5,20,50
2025,3,5,21,50
2025,3,5,22,50
2025,3,5,23,50
2025,3,5,24,50
2025,3,6,1,50
2025,3,6,2,50
2025,3,6,3,50
2025,3,6,4,50
2025,3,6,5,50
2025,3,6,6,50
2025,3,6,7,50
2025,3,6,8,50
2025,3,6,9,50
2025,3,6,10,50
2025,3,6,11,50
2025,3,6,12,50
2025,3,6,13,50
2025,3,6,14,50
2025,3,6,15,50
2025,3,6,16,50
2025,3,6,17,50
2025,3,6,18,50
2025,3,6,19,50
2025,3,6,20,50
2025,3,6,21,50
2025,3,6,22,50
2025,3,6,23,50
2025,3,6,24,50
2025,3,7,1,50
2025,3,7,2,50
2025,3,7,3,50
2025,3,7,4,50
2025,3,7,5,50
2025,3,7,6,50
2025,3,7,7,50
2025,3,7,8,50
2025,3,7,9,50
2025,3,7,10,50
2025,3,7,11,50
2025,3,7,12,50
2025,3,7,13,50
2025,3,7,14,50
2025,3,7,15,50
2025,3,7,16,50
2025,3,7,17,50
2025,3,7,18,50
2025,3,7,19,50
2025,3,7,20,50
2025,3,7,21,50
2025,3,7,22,50
2025,3,7,23,50
2025,3,7,24,50
2025,3,8,1,50
2025,3,8,2,50
2025,3,8,3,50
2025,3,8,4,50
2025,3,8,5,50
2025,3,8,6,50
2025,3,8,7,50
2025,3,8,8,50
2025,3,8,9,50
2025,3,8,10,50
2025,3,8,11,50
2025,3,8,12,50
2025,3,8,13,50
2025,3,8,14,50
2025,3,8,15,50
2025,3,8,16,50
2025,3,8,17,50
2025,3,8,18,50
2025,3,8,19,50
2025,3,8,20,50
2025,3,8,21,50
2025,3,8,22,50
2025,3,8,23,50
2025,3,8,24,50
2025,3,9,1,50
2025,3,9,2,50
2025,3,9,3,50
2025,3,9,4,50
2025,3,9,5,50
2025,3,9,6,50
2025,3,9,7,50
2025,3,9,8,50
2025,3,9,9,50
2025,3,9,10,50
2025,3,9,11,50
2025,3,9,12,50
2025,3,9,13,50
2025,3,9,14,50
2025,3,9,15,50
2025,3,9,16,50
2025,3,9,17,50
2025,3,9,18,50
2025,3,9,19,50
2025,3,9,20,50
2025,3,9,21,50
2025,3,9,22,50
2025,3,9,23,50
2025,3,9,24,50
2025,3,10,1,50
2025,3,10,2,50
2025,3,10,3,50
2025,3,10,4,50
2025,3,10,5,50
2025,3,10,6,50
2025,3,10,7,50
2025,3,10,8,50
2025,3,10,9,50
2025,3,10,10,50
2025,3,10,11,50
2025,3,10,12,50
2025,3,10,13,50
2025,3,10,14,50
2025,3,10,15,50
2025,3,10,16,50
2025,3,10,17,50
2025,3,10,18,50
2025,3,10,19,50
2025,3,10,20,50
2025,3,10,21,50
2025,3,10,22,50
2025,3,10,23,50
2025,3,10,24,50
2025,3,11,1,50
2025,3,11,2,50
2025,3,11,3,50
2025,3,11,4,50
2025,3,11,5,50
2025,3,11,6,50
2025,3,11,7,50
2025,3,11,8,50
2025,3,11,9,50
2025,3,11,10,50
2025,3,11,11,50
2025,3,11,12,50
2025,3,11,13,50
2025,3,11,14,50
2025,3,11,15,50
2025,3,11,16,50
2025,3,11,17,50
2025,3,11,18,50
2025,3,11,19,50
2025,3,11,20,50
2025,3,11,21,50
2025,3,11,22,50
2025,3,11,23,50
2025,3,11,24,50
2025,3,12,1,50
2025,3,12,2,50
2025,3,12,3,50
2025,3,12,4,50
2025,3,12,5,50
2025,3,12,6,50
2025,3,12,7,50
2025,3,12,8,50
2025,3,12,9,50
2025,3,12,10,50
2025,3,12,11,50
2025,3,12,12,50
2025,3,12,13,50
2025,3,12,14,50
2025,3,12,15,50
2025,3,12,16,50
2025,3,12,17,50
2025,3,12,18,50
2025,3,12,19,50
2025,3,12,20,50
2025,3,12,21,50
2025,3,12,22,50
2025,3,12,23,50
2025,3,12,24,50
2025,3,13,1,50
2025,3,13,2,50
2025,3,13,3,50
2025,3,13,4,50
2025,3,13,5,50
2025,3,13,6,50
2025,3,13,7,50
2025,3,13,8,50
2025,3,13,9,50
2025,3,13,10,50
2025,3,13,11,50
2025,3,13,12,50
2025,3,13,13,50
2025,3,13,14,50
2025,3,13,15,50
2025,3,13,16,50
2025,3,13,17,50
2025,3,13,18,50
2025,3,13,19,50
2025,3,13,20,50
2025,3,13,21,50
2025,3,13,22,50
2025,3,13,23,50
2025,3,13,24,50
2025,3,14,1,50
2025,3,14,2,50
2025,3,14,3,50
2025,3,14,4,50
2025,3,14,5,50
2025,3,14,6,50
2025,3,14,7,50
2025,3,14,8,50
2025,3,14,9,50
2025,3,14,10,50
2025,3,14,11,50
2025,3,14,12,50
2025,3,14,13,50
2025,3,14,14,50
2025,3,14,15,50
2025,3,14,16,50
2025,3,14,17,50
2025,3,14,18,50
2025,3,14,19,50
2025,3,14,20,50
2025,3,14,21,50
2025,3,14,22,50
2025,3,14,23,50
2025,3,14,24,50
2025,3,15,1,50
2025,3,15,2,50
2025,3,15,3,50
2025,3,15,4,50
2025,3,15,5,50
2025,3,15,6,50
2025,3,15,7,50
2025,3,15,8,50
2025,3,15,9,50
2025,3,15,10,50
2025,3,15,11,50
2025,3,15,12,50
2025,3,15,13,50
2025,3,15,14,50
2025,3,15,15,50
2025,3,15,16,50
2025,3,15,17,50
2025,3,15,18,50
2025,3,15,19,50
2025,3,15,20,50
2025,3,15,21,50
2025,3,15,22,50
2025,3,15,23,50
2025,3,15,24,50
2025,3,16,1,50
2025,3,16,2,50
2025,3,16,3,50
2025,3,16,4,50
2025,3,16,5,50
2025,3,16,6,50
2025,3,16,7,50
2025,3,16,8,50
2025,3,16,9,50
2025,3,16,10,50
2025,3,16,11,50
2025,3,16,12,50
2025,3,16,13,50
2025,3,16,14,50
2025,3,16,15,50
2025,3,16,16,50
2025,3,16,17,50
2025,3,16,18,50
2025,3,16,19,50
2025,3,16,20,50
2025,3,16,21,50
2025,3,16,22,50
2025,3,16,23,50
2025,3,16,24,50
2025,3,17,1,50
2025,3,17,2,50
2025,3,17,3,50
2025,3,17,4,50
2025,3,17,5,50
2025,3,17,6,50
2025,3,17,7,50
2025,3,17,8,50
2025,3,17,9,50
2025,3,17,10,50
2025,3,17,11,50
2025,3,17,12,50
2025,3,17,13,50
2025,3,17,14,50
2025,3,17,15,50
2025,3,17,16,50
2025,3,17,17,50
2025,3,17,18,50
2025,3,17,19,50
2025,3,17,20,50
2025,3,17,21,50
2025,3,17,22,50
2025,3,17,23,50
2025,3,17,24,50
2025,3,18,1,50
2025,3,18,2,50
2025,3,18,3,50
2025,3,18,4,50
2025,3,18,5,50
2025,3,18,6,50
2025,3,18,7,50
2025,3,18,8,50
2025,3,18,9,50
2025,3,18,10,50
2025,3,18,11,50
2025,3,18,12,50
2025,3,18,13,50
2025,3,18,14,50
2025,3,18,15,50
2025,3,18,16,50
2025,3,18,17,50
2025,3,18,18,50
2025,3,18,19,50
2025,3,18,20,50
2025,3,18,21,50
2025,3,18,22,50
2025,3,18,23,50
2025,3,18,24,50
2025,3,19,1,50
2025,3,19,2,50
2025,3,19,3,50
2025,3,19,4,50
2025,3,19,5,50
2025,3,19,6,50
2025,3,19,7,50
2025,3,19,8,50
2025,3,19,9,50
2025,3,19,10,50
2025,3,19,11,50
2025,3,19,12,50
2025,3,19,13,50
2025,3,19,14,50
2025,3,19,15,50
2025,3,19,16,50
2025,3,19,17,50
2025,3,19,18,50
2025,3,19,19,50
2025,3,19,20,50
2025,3,19,21,50
2025,3,19,22,50
2025,3,19,23,50
2025,3,19,24,50
2025,3,20,1,50
2025,3,20,2,50
2025,3,20,3,50
2025,3,20,4,50
2025,3,20,5,50
2025,3,20,6,50
2025,3,20,7,50
2025,3,20,8,50
2025,3,20,9,50
2025,3,20,10,50
2025,3,20,11,50
2025,3,20,12,50
2025,3,20,13,50
2025,3,20,14,50
2025,3,20,15,50
2025,3,20,16,50
2025,3,20,17,50
2025,3,20,18,50
2025,3,20,19,50
2025,3,20,20,50
2025,3,20,21,50
2025,3,20,22,50
2025,3,20,23,50
2025,3,20,24,50
2025,3,21,1,50
2025,3,21,2,50
2025,3,21,3,50
2025,3,21,4,50
2025,3,21,5,50
2025,3,21,6,50
2025,3,21,7,50
2025,3,21,8,50
2025,3,21,9,50
2025,3,21,10,50
2025,3,21,11,50
2025,3,21,12,50
2025,3,21,13,50
2025,3,21,14,50
2025,3,21,15,50
2025,3,21,16,50
2025,3,21,17,50
2025,3,21,18,50
2025,3,21,19,50
2025,3,21,20,50
2025,3,21,21,50
2025,3,21,22,50
2025,3,21,23,50
2025,3,21,24,50
2025,3,22,1,50
2025,3,22,2,50
2025,3,22,3,50
2025,3,22,4,50
2025,3,22,5,50
2025,3,22,6,50
2025,3,22,7,50
2025,3,22,8,50
2025,3,22,9,50
2025,3,22,10,50
2025,3,22,11,50
2025,3,22,12,50
2025,3,22,13,50
2025,3,22,14,50
2025,3,22,15,50
2025,3,22,16,50
2025,3,22,17,50
2025,3,22,18,50
2025,3,22,19,50
2025,3,22,20,50
2025,3,22,21,50
2025,3,22,22,50
2025,3,22,23,50
2025,3,22,24,50
2025,3,23,1,50
2025,3,23,2,50
2025,3,23,3,50
2025,3,23,4,50
2025,3,23,5,50
2025,3,23,6,50
2025,3,23,7,50
2025,3,23,8,50
2025,3,23,9,50
2025,3,23,10,50
2025,3,23,11,50
2025,3,23,12,50
2025,3,23,13,50
2025,3,23,14,50
2025,3,23,15,50
2025,3,23,16,50
2025,3,23,17,50
2025,3,23,18,50
2025,3,23,19,50
2025,3,23,20,50
2025,3,23,21,50
2025,3,23,22,50
2025,3,23,23,50
2025,3,23,24,50
2025,3,24,1,50
2025,3,24,2,50
2025,3,24,3,50
2025,3,24,4,50
2025,3,24,5,50
2025,3,24,6,50
2025,3,24,7,50
2025,3,24,8,50
2025,3,24,9,50
2025,3,24,10,50
2025,3,24,11,50
2025,3,24,12,50
2025,3,24,13,50
2025,3,24,14,50
2025,3,24,15,50
2025,3,24,16,50
2025,3,24,17,50
2025,3,24,18,50
2025,3,24,19,50
2025,3,24,20,50
2025,3,24,21,50
2025,3,24,22,50
2025,3,24,23,50
2025,3,24,24,50
2025,3,25,1,50
2025,3,25,2,50
2025,3,25,3,50
2025,3,25,4,50
2025,3,25,5,50
2025,3,25,6,50
2025,3,25,7,50
2025,3,25,8,50
2025,3,25,9,50
2025,3,25,10,50
2025,3,25,11,50
2025,3,25,12,50
2025,3,25,13,50
2025,3,25,14,50
2025,3,25,15,50
2025,3,25,16,50
2025,3,25,17,50
2025,3,25,18,50
2025,3,25,19,50
2025,3,25,20,50
2025,3,25,21,50
2025,3,25,22,50
2025,3,25,23,50
2025,3,25,24,50
2025,3,26,1,50
2025,3,26,2,50
2025,3,26,3,50
2025,3,26,4,50
2025,3,26,5,50
2025,3,26,6,50
2025,3,26,7,50
2025,3,26,8,50
2025,3,26,9,50
2025,3,26,10,50
2025,3,26,11,50
2025,3,26,12,50
2025,3,26,13,50
2025,3,26,14,50
2025,3,26,15,50
2025,3,26,16,50
2025,3,26,17,50
2025,3,26,18,50
2025,3,26,19,50
2025,3,26,20,50
2025,3,26,21,50
2025,3,26,22,50
2025,3,26,23,50
2025,3,26,24,50
2025,3,27,1,50
2025,3,27,2,50
2025,3,27,3,50
2025,3,27,4,50
2025,3,27,5,50
2025,3,27,6,50
2025,3,27,7,50
2025,3,27,8,50
2025,3,27,9,50
2025,3,27,10,50
2025,3,27,11,50
2025,3,27,12,50
2025,3,27,13,50
2025,3,27,14,50
2025,3,27,15,50
2025,3,27,16,50
2025,3,27,17,50
2025,3,27,18,50
2025,3,27,19,50
2025,3,27,20,50
2025,3,27,21,50
2025,3,27,22,50
2025,3,27,23,50
2025,3,27,24,50
2025,3,28,1,50
2025,3,28,2,50
2025,3,28,3,50
2025,3,28,4,50
2025,3,28,5,50
2025,3,28,6,50
2025,3,28,7,50
2025,3,28,8,50
2025,3,28,9,50
2025,3,28,10,50
2025,3,28,11,50
2025,3,28,12,50
2025,3,28,13,50
2025,3,28,14,50
2025,3,28,15,50
2025,3,28,16,50
2025,3,28,17,50
2025,3,28,18,50
2025,3,28,19,50
2025,3,28,20,50
2025,3,28,21,50
2025,3,28,22,50
2025,3,28,23,50
2025,3,28,24,50
2025,3,29,1,50
2025,3,29,2,50
2025,3,29,3,50
2025,3,29,4,50
2025,3,29,5,50
2025,3,29,6,50
2025,3,29,7,50
2025,3,29,8,50
2025,3,29,9,50
2025,3,29,10,50
2025,3,29,11,50
2025,3,29,12,50
2025,3,29,13,50
2025,3,29,14,50
2025,3,29,15,50
2025,3,29,16,50
2025,3,29,17,50
2025,3,29,18,50
2025,3,29,19,50
2025,3,29,20,50
2025,3,29,21,50
2025,3,29,22,50
2025,3,29,23,50
2025,3,29,24,50
2025,3,30,1,50
2025,3,30,2,50
2025,3,30,3,50
2025,3,30,4,50
2025,3,30,5,50
2025,3,30,6,50
2025,3,30,7,50
2025,3,30,8,50
2025,3,30,9,50
2025,3,30,10,50
2025,3,30,11,50
2025,3,30,12,50
2025,3,30,13,50
2025,3,30,14,50
2025,3,30,15,50
2025,3,30,16,50
2025,3,30,17,50
2025,3,30,18,50
2025,3,30,19,50
2025,3,30,20,50
2025,3,30,21,50
2025,3,30,22,50
2025,3,30,23,50
2025,3,30,24,50
2025,3,31,1,50
2025,3,31,2,50
2025,3,31,3,50
2025,3,31,4,50
2025,3,31,5,50
2025,3,31,6,50
2025,3,31,7,50
2025,3,31,8,50
2025,3,31,9,50
2025,3,31,10,50
2025,3,31,11,50
2025,3,31,12,50
2025,3,31,13,50
2025,3,31,14,50
2025,3,31,15,50
2025,3,31,16,50
2025,3,31,17,50
2025,3,31,18,50
2025,3,31,19,50
2025,3,31,20,50
2025,3,31,21,50
2025,3,31,22,50
2025,3,31,23,50
2025,3,31,24,50
2025,4,1,1,50
2025,4,1,2,50
2025,4,1,3,50
2025,4,1,4,50
2025,4,1,5,50
2025,4,1,6,50
2025,4,1,7,50
2025,4,1,8,50
2025,4,1,9,50
2025,4,1,10,50
2025,4,1,11,50
2025,4,1,12,50
2025,4,1,13,50
2025,4,1,14,50
2025,4,1,15,50
2025,4,1,16,50
2025,4,1,17,50
2025,4,1,18,50
2025,4,1,19,50
2025,4,1,20,50
2025,4,1,21,50
2025,4,1,22,50
2025,4,1,23,50
2025,4,1,24,50
2025,4,2,1,50
2025,4,2,2,50
2025,4,2,3,50
2025,4,2,4,50
2025,4,2,5,50
2025,4,2,6,50
2025,4,2,7,50
2025,4,2,8,50
2025,4,2,9,50
2025,4,2,10,50
2025,4,2,11,50
2025,4,2,12,50
2025,4,2,13,50
2025,4,2,14,50
2025,4,2,15,50
2025,4,2,16,50
2025,4,2,17,50
2025,4,2,18,50
2025,4,2,19,50
2025,4,2,20,50
2025,4,2,21,50
2025,4,2,22,50
2025,4,2,23,50
2025,4,2,24,50
2025,4,3,1,50
2025,4,3,2,50
2025,4,3,3,50
2025,4,3,4,50
2025,4,3,5,50
2025,4,3,6,50
2025,4,3,7,50
2025,4,3,8,50
2025,4,3,9,50
2025,4,3,10,50
2025,4,3,11,50
2025,4,3,12,50
2025,4,3,13,50
2025,4,3,14,50
2025,4,3,15,50
2025,4,3,16,50
2025,4,3,17,50
2025,4,3,18,50
2025,4,3,19,50
2025,4,3,20,50
2025,4,3,21,50
2025,4,3,22,50
2025,4,3,23,50
2025,4,3,24,50
2025,4,4,1,50
2025,4,4,2,50
2025,4,4,3,50
2025,4,4,4,50
2025,4,4,5,50
2025,4,4,6,50
2025,4,4,7,50
2025,4,4,8,50
2025,4,4,9,50
2025,4,4,10,50
2025,4,4,11,50
2025,4,4,12,50
2025,4,4,13,50
2025,4,4,14,50
2025,4,4,15,50
2025,4,4,16,50
2025,4,4,17,50
2025,4,4,18,50
2025,4,4,19,50
2025,4,4,20,50
2025,4,4,21,50
2025,4,4,22,50
2025,4,4,23,50
2025,4,4,24,50
2025,4,5,1,50
2025,4,5,2,50
2025,4,5,3,50
2025,4,5,4,50
2025,4,5,5,50
2025,4,5,6,50
2025,4,5,7,50
2025,4,5,8,50
2025,4,5,9,50
2025,4,5,10,50
2025,4,5,11,50
2025,4,5,12,50
2025,4,5,13,50
2025,4,5,14,50
2025,4,5,15,50
2025,4,5,16,50
2025,4,5,17,50
2025,4,5,18,50
2025,4,5,19,50
2025,4,5,20,50
2025,4,5,21,50
2025,4,5,22,50
2025,4,5,23,50
2025,4,5,24,50
2025,4,6,1,50
2025,4,6,2,50
2025,4,6,3,50
2025,4,6,4,50
2025,4,6,5,50
2025,4,6,6,50
2025,4,6,7,50
2025,4,6,8,50
2025,4,6,9,50
2025,4,6,10,50
2025,4,6,11,50
2025,4,6,12,50
2025,4,6,13,50
2025,4,6,14,50
2025,4,6,15,50
2025,4,6,16,50
2025,4,6,17,50
2025,4,6,18,50
2025,4,6,19,50
2025,4,6,20,50
2025,4,6,21,50
2025,4,6,22,50
2025,4,6,23,50
2025,4,6,24,50
2025,4,7,1,50
2025,4,7,2,50
2025,4,7,3,50
2025,4,7,4,50
2025,4,7,5,50
2025,4,7,6,50
2025,4,7,7,50
2025,4,7,8,50
2025,4,7,9,50
2025,4,7,10,50
2025,4,7,11,50
2025,4,7,12,50
2025,4,7,13,50
2025,4,7,14,50
2025,4,7,15,50
2025,4,7,16,50
2025,4,7,17,50
2025,4,7,18,50
2025,4,7,19,50
2025,4,7,20,50
2025,4,7,21,50
2025,4,7,22,50
2025,4,7,23,50
2025,4,7,24,50
2025,4,8,1,50
2025,4,8,2,50
2025,4,8,3,50
2025,4,8,4,50
2025,4,8,5,50
2025,4,8,6,50
2025,4,8,7,50
2025,4,8,8,50
2025,4,8,9,50
2025,4,8,10,50
2025,4,8,11,50
2025,4,8,12,50
2025,4,8,13,50
2025,4,8,14,50
2025,4,8,15,50
2025,4,8,16,50
2025,4,8,17,50
2025,4,8,18,50
2025,4,8,19,50
2025,4,8,20,50
2025,4,8,21,50
2025,4,8,22,50
2025,4,8,23,50
2025,4,8,24,50
2025,4,9,1,50
2025,4,9,2,50
2025,4,9,3,50
2025,4,9,4,50
2025,4,9,5,50
2025,4,9,6,50
2025,4,9,7,50
2025,4,9,8,50
2025,4,9,9,50
2025,4,9,10,50
2025,4,9,11,50
2025,4,9,12,50
2025,4,9,13,50
2025,4,9,14,50
2025,4,9,15,50
2025,4,9,16,50
2025,4,9,17,50
2025,4,9,18,50
2025,4,9,19,50
2025,4,9,20,50
2025,4,9,21,50
2025,4,9,22,50
2025,4,9,23,50
2025,4,9,24,50
2025,4,10,1,50
2025,4,10,2,50
2025,4,10,3,50
2025,4,10,4,50
2025,4,10,5,50
2025,4,10,6,50
2025,4,10,7,50
2025,4,10,8,50
2025,4,10,9,50
2025,4,10,10,50
2025,4,10,11,50
2025,4,10,12,50
2025,4,10,13,50
2025,4,10,14,50
2025,4,10,15,50
2025,4,10,16,50
2025,4,10,17,50
2025,4,10,18,50
2025,4,10,19,50
2025,4,10,20,50
2025,4,10,21,50
2025,4,10,22,50
2025,4,10,23,50
2025,4,10,24,50
2025,4,11,1,50
2025,4,11,2,50
2025,4,11,3,50
2025,4,11,4,50
2025,4,11,5,50
2025,4,11,6,50
2025,4,11,7,50
2025,4,11,8,50
2025,4,11,9,50
2025,4,11,10,50
2025,4,11,11,50
2025,4,11,12,50
2025,4,11,13,50
2025,4,11,14,50
2025,4,11,15,50
2025,4,11,16,50
2025,4,11,17,50
2025,4,11,18,50
2025,4,11,19,50
2025,4,11,20,50
2025,4,11,21,50
2025,4,11,22,50
2025,4,11,23,50
2025,4,11,24,50
2025,4,12,1,50
2025,4,12,2,50
2025,4,12,3,50
2025,4,12,4,50
2025,4,12,5,50
2025,4,12,6,50
2025,4,12,7,50
2025,4,12,8,50
2025,4,12,9,50
2025,4,12,10,50
2025,4,12,11,50
2025,4,12,12,50
2025,4,12,13,50
2025,4,12,14,50
2025,4,12,15,50
2025,4,12,16,50
2025,4,12,17,50
2025,4,12,18,50
2025,4,12,19,50
2025,4,12,20,50
2025,4,12,21,50
2025,4,12,22,50
2025,4,12,23,50
2025,4,12,24,50
2025,4,13,1,50
2025,4,13,2,50
2025,4,13,3,50
2025,4,13,4,50
2025,4,13,5,50
2025,4,13,6,50
2025,4,13,7,50
2025,4,13,8,50
2025,4,13,9,50
2025,4,13,10,50
2025,4,13,11,50
2025,4,13,12,50
2025,4,13,13,50
2025,4,13,14,50
2025,4,13,15,50
2025,4,13,16,50
2025,4,13,17,50
2025,4,13,18,50
2025,4,13,19,50
2025,4,13,20,50
2025,4,13,21,50
2025,4,13,22,50
2025,4,13,23,50
2025,4,13,24,50
2025,4,14,1,50
2025,4,14,2,50
2025,4,14,3,50
2025,4,14,4,50
2025,4,14,5,50
2025,4,14,6,50
2025,4,14,7,50
2025,4,14,8,50
2025,4,14,9,50
2025,4,14,10,50
2025,4,14,11,50
2025,4,14,12,50
2025,4,14,13,50
2025,4,14,14,50
2025,4,14,15,50
2025,4,14,16,50
2025,4,14,17,50
2025,4,14,18,50
2025,4,14,19,50
2025,4,14,20,50
2025,4,14,21,50
2025,4,14,22,50
2025,4,14,23,50
2025,4,14,24,50
2025,4,15,1,50
2025,4,15,2,50
2025,4,15,3,50
2025,4,15,4,50
2025,4,15,5,50
2025,4,15,6,50
2025,4,15,7,50
2025,4,15,8,50
2025,4,15,9,50
2025,4,15,10,50
2025,4,15,11,50
2025,4,15,12,50
2025,4,15,13,50
2025,4,15,14,50
2025,4,15,15,50
2025,4,15,16,50
2025,4,15,17,50
2025,4,15,18,50
2025,4,15,19,50
2025,4,15,20,50
2025,4,15,21,50
2025,4,15,22,50
2025,4,15,23,50
2025,4,15,24,50
2025,4,16,1,50
2025,4,16,2,50
2025,4,16,3,50
2025,4,16,4,50
2025,4,16,5,50
2025,4,16,6,50
2025,4,16,7,50
2025,4,16,8,50
2025,4,16,9,50
2025,4,16,10,50
2025,4,16,11,50
2025,4,16,12,50
2025,4,16,13,50
2025,4,16,14,50
2025,4,16,15,50
2025,4,16,16,50
2025,4,16,17,50
2025,4,16,18,50
2025,4,16,19,50
2025,4,16,20,50
